wavelength_nm,HDPE_white_GDS384,HDPE_black_GDS351,LDPE_white_GDS404,PET_clear_GDS380,PET_brown_GDS379,Polystyrene_blue_GDS345,ABS_black_GDS341,Polyester_black_GDS434,Nylon_olive_GDS428,Cotton_white_GDS437,Concrete_grey_GDS375,Brick_red_GDS349,Asphalt_black_GDS376,Asphalt_tar_GDS346,Cedar_fresh_GDS357,Cedar_weathered_GDS361,Pine_beam_GDS363,GreenVeg_aspen,DryGrass_golden_GDS480,DryNPV_Dspicata,BareSoil_playa,Water_turbid,IronOxide_GDS782,Goethite_GDS134,Cellulose_SAC6288,Lignin_SA370959
1439,0.413249,0.095113,0.576397,0.432972,0.384792,0.797428,0.017713,0.697160,0.592512,0.500249,0.319315,0.186787,0.176417,0.026425,0.343830,0.364556,0.435267,0.156663,0.291223,0.452409,0.538523,0.005355,0.509205,0.353690,0.684039,0.679525
1440,0.415218,0.095103,0.576651,0.434026,0.385189,0.797775,0.017706,0.697894,0.593267,0.499253,0.319421,0.186822,0.176590,0.026426,0.342746,0.364462,0.434623,0.156362,0.290869,0.452089,0.539143,0.005358,0.509250,0.353748,0.682353,0.678805
1441,0.417397,0.095096,0.576928,0.435045,0.385582,0.798170,0.017700,0.698612,0.594015,0.498292,0.319527,0.186855,0.176760,0.026428,0.341753,0.364387,0.434052,0.156094,0.290556,0.451831,0.539722,0.005351,0.509296,0.353809,0.680704,0.678097
1442,0.419765,0.095091,0.577227,0.436029,0.385972,0.798608,0.017693,0.699312,0.594758,0.497358,0.319636,0.186887,0.176927,0.026432,0.340844,0.364328,0.433550,0.155863,0.290280,0.451619,0.540251,0.005332,0.509346,0.353872,0.679122,0.677365
1443,0.422295,0.095087,0.577546,0.436981,0.386357,0.799082,0.017687,0.699990,0.595494,0.496442,0.319747,0.186921,0.177090,0.026438,0.340014,0.364281,0.433111,0.155660,0.290038,0.451448,0.540737,0.005310,0.509400,0.353937,0.677547,0.676674
1444,0.424943,0.095083,0.577881,0.437903,0.386737,0.799583,0.017680,0.700655,0.596213,0.495537,0.319857,0.186957,0.177248,0.026444,0.339258,0.364248,0.432726,0.155476,0.289827,0.451331,0.541189,0.005294,0.509425,0.354009,0.676023,0.675982
1445,0.427661,0.095076,0.578226,0.438793,0.387108,0.800103,0.017674,0.701313,0.596901,0.494634,0.319963,0.186992,0.177399,0.026449,0.338571,0.364231,0.432387,0.155309,0.289646,0.451249,0.541614,0.005290,0.509423,0.354089,0.674507,0.675358
1446,0.430408,0.095067,0.578575,0.439654,0.387471,0.800639,0.017668,0.701968,0.597548,0.493726,0.320063,0.187027,0.177545,0.026453,0.337952,0.364231,0.432085,0.155178,0.289490,0.451203,0.542025,0.005294,0.509460,0.354175,0.673024,0.674758
1447,0.433148,0.095055,0.578922,0.440482,0.387822,0.801188,0.017661,0.702615,0.598154,0.492809,0.320158,0.187062,0.177686,0.026457,0.337397,0.364249,0.431819,0.155100,0.289358,0.451186,0.542430,0.005304,0.509514,0.354261,0.671517,0.674226
1448,0.435850,0.095041,0.579258,0.441279,0.388161,0.801748,0.017654,0.703248,0.598718,0.491884,0.320248,0.187097,0.177822,0.026460,0.336905,0.364280,0.431588,0.155085,0.289247,0.451178,0.542832,0.005316,0.509554,0.354344,0.670026,0.673743
1449,0.438489,0.095026,0.579579,0.442045,0.388489,0.802315,0.017647,0.703863,0.599239,0.490946,0.320336,0.187133,0.177954,0.026463,0.336473,0.364325,0.431389,0.155118,0.289156,0.451197,0.543214,0.005329,0.509587,0.354421,0.668521,0.673344
1450,0.441065,0.095012,0.579888,0.442782,0.388805,0.802887,0.017641,0.704466,0.599717,0.489990,0.320422,0.187170,0.178082,0.026466,0.336096,0.364381,0.431215,0.155181,0.289082,0.451244,0.543555,0.005343,0.509629,0.354492,0.667010,0.673007
1451,0.443581,0.095000,0.580189,0.443490,0.389111,0.803459,0.017636,0.705062,0.600152,0.489010,0.320508,0.187209,0.178208,0.026470,0.335767,0.364444,0.431058,0.155259,0.289023,0.451310,0.543842,0.005355,0.509686,0.354556,0.665468,0.672740
1452,0.446037,0.094990,0.580482,0.444166,0.389402,0.804024,0.017633,0.705652,0.600543,0.488002,0.320592,0.187250,0.178330,0.026474,0.335481,0.364511,0.430912,0.155347,0.288980,0.451389,0.544076,0.005364,0.509730,0.354621,0.663935,0.672551
1453,0.448434,0.094978,0.580762,0.444806,0.389673,0.804575,0.017629,0.706229,0.600894,0.486963,0.320675,0.187293,0.178449,0.026476,0.335235,0.364583,0.430774,0.155443,0.288949,0.451480,0.544261,0.005366,0.509773,0.354691,0.662352,0.672429
1454,0.450773,0.094965,0.581025,0.445411,0.389923,0.805106,0.017625,0.706783,0.601210,0.485895,0.320756,0.187337,0.178566,0.026476,0.335029,0.364659,0.430645,0.155550,0.288931,0.451588,0.544403,0.005360,0.509829,0.354775,0.660747,0.672376
1455,0.453063,0.094952,0.581267,0.445990,0.390157,0.805615,0.017620,0.707311,0.601492,0.484796,0.320834,0.187382,0.178682,0.026475,0.334857,0.364738,0.430524,0.155685,0.288923,0.451707,0.544510,0.005351,0.509867,0.354867,0.659068,0.672381
1456,0.455330,0.094940,0.581495,0.446551,0.390378,0.806099,0.017614,0.707819,0.601741,0.483661,0.320913,0.187428,0.178797,0.026475,0.334716,0.364821,0.430408,0.155867,0.288926,0.451833,0.544594,0.005344,0.509882,0.354959,0.657343,0.672469
1457,0.457604,0.094929,0.581717,0.447103,0.390592,0.806558,0.017606,0.708316,0.601953,0.482486,0.320998,0.187477,0.178913,0.026476,0.334600,0.364911,0.430294,0.156107,0.288940,0.451976,0.544662,0.005342,0.509913,0.355045,0.655569,0.672627
1458,0.459912,0.094920,0.581939,0.447659,0.390801,0.806994,0.017597,0.708812,0.602130,0.481269,0.321090,0.187527,0.179029,0.026478,0.334506,0.365007,0.430183,0.156401,0.288963,0.452127,0.544719,0.005344,0.509962,0.355125,0.653737,0.672821
1459,0.462275,0.094909,0.582160,0.448226,0.391008,0.807409,0.017590,0.709318,0.602273,0.480018,0.321186,0.187580,0.179147,0.026480,0.334428,0.365108,0.430076,0.156741,0.288995,0.452291,0.544770,0.005348,0.510005,0.355201,0.651871,0.673073
1460,0.464710,0.094897,0.582380,0.448815,0.391216,0.807804,0.017585,0.709846,0.602382,0.478741,0.321282,0.187640,0.179267,0.026482,0.334365,0.365213,0.429978,0.157122,0.289038,0.452482,0.544820,0.005353,0.510037,0.355274,0.649954,0.673386
1461,0.467237,0.094884,0.582595,0.449431,0.391424,0.808176,0.017581,0.710401,0.602451,0.477440,0.321374,0.187705,0.179386,0.026484,0.334312,0.365318,0.429889,0.157544,0.289090,0.452693,0.544881,0.005356,0.510063,0.355345,0.647991,0.673739
1462,0.469877,0.094868,0.582808,0.450081,0.391636,0.808524,0.017577,0.710982,0.602462,0.476114,0.321466,0.187771,0.179506,0.026487,0.334270,0.365424,0.429807,0.158007,0.289153,0.452943,0.544969,0.005354,0.510100,0.355412,0.645984,0.674149
1463,0.472652,0.094851,0.583021,0.450769,0.391852,0.808847,0.017572,0.711587,0.602394,0.474758,0.321560,0.187835,0.179626,0.026490,0.334239,0.365531,0.429732,0.158512,0.289227,0.453218,0.545092,0.005344,0.510134,0.355476,0.643904,0.674621
1464,0.475573,0.094835,0.583235,0.451493,0.392074,0.809146,0.017566,0.712208,0.602220,0.473373,0.321656,0.187895,0.179745,0.026494,0.334220,0.365638,0.429659,0.159056,0.289313,0.453528,0.545248,0.005327,0.510167,0.355538,0.641772,0.675135
1465,0.478639,0.094822,0.583456,0.452249,0.392303,0.809422,0.017561,0.712835,0.601911,0.471967,0.321754,0.187954,0.179864,0.026496,0.334214,0.365748,0.429591,0.159636,0.289411,0.453875,0.545434,0.005302,0.510213,0.355599,0.639593,0.675700
1466,0.481845,0.094813,0.583690,0.453033,0.392539,0.809678,0.017557,0.713456,0.601437,0.470551,0.321853,0.188017,0.179983,0.026497,0.334225,0.365863,0.429527,0.160252,0.289521,0.454250,0.545648,0.005273,0.510256,0.355661,0.637381,0.676324
1467,0.485175,0.094807,0.583936,0.453838,0.392781,0.809917,0.017553,0.714060,0.600772,0.469133,0.321953,0.188088,0.180102,0.026498,0.334255,0.365984,0.429469,0.160910,0.289645,0.454644,0.545892,0.005247,0.510282,0.355724,0.635144,0.676995
1468,0.488592,0.094801,0.584187,0.454657,0.393025,0.810145,0.017548,0.714644,0.599909,0.467713,0.322055,0.188163,0.180222,0.026499,0.334302,0.366109,0.429419,0.161618,0.289782,0.455092,0.546165,0.005231,0.510307,0.355785,0.632874,0.677716
1469,0.492059,0.094794,0.584429,0.455484,0.393271,0.810368,0.017542,0.715203,0.598844,0.466289,0.322162,0.188239,0.180342,0.026500,0.334363,0.366236,0.429379,0.162382,0.289933,0.455585,0.546465,0.005230,0.510328,0.355845,0.630616,0.678476
1470,0.495533,0.094786,0.584656,0.456308,0.393515,0.810595,0.017535,0.715735,0.597574,0.464864,0.322274,0.188315,0.180462,0.026503,0.334438,0.366363,0.429352,0.163201,0.290096,0.456108,0.546778,0.005239,0.510345,0.355907,0.628369,0.679281
1471,0.498974,0.094777,0.584869,0.457121,0.393755,0.810837,0.017528,0.716244,0.596113,0.463451,0.322389,0.188392,0.180581,0.026505,0.334528,0.366495,0.429342,0.164078,0.290272,0.456671,0.547090,0.005251,0.510356,0.355978,0.626109,0.680131
1472,0.502342,0.094767,0.585073,0.457919,0.393991,0.811100,0.017522,0.716739,0.594473,0.462066,0.322503,0.188470,0.180700,0.026508,0.334635,0.366634,0.429356,0.165008,0.290459,0.457268,0.547391,0.005264,0.510373,0.356062,0.623895,0.681023
1473,0.505602,0.094756,0.585265,0.458700,0.394223,0.811378,0.017515,0.717220,0.592676,0.460720,0.322614,0.188550,0.180819,0.026509,0.334760,0.366783,0.429393,0.165979,0.290657,0.457908,0.547672,0.005274,0.510410,0.356155,0.621698,0.681969
1474,0.508738,0.094745,0.585446,0.459468,0.394453,0.811666,0.017508,0.717695,0.590763,0.459421,0.322728,0.188634,0.180939,0.026511,0.334905,0.366942,0.429453,0.166976,0.290866,0.458559,0.547929,0.005281,0.510437,0.356250,0.619578,0.682933
1475,0.511736,0.094733,0.585610,0.460221,0.394682,0.811956,0.017501,0.718163,0.588777,0.458176,0.322846,0.188721,0.181060,0.026513,0.335070,0.367110,0.429531,0.167991,0.291083,0.459228,0.548158,0.005283,0.510442,0.356343,0.617457,0.683943
1476,0.514584,0.094719,0.585755,0.460961,0.394909,0.812241,0.017495,0.718630,0.586766,0.456992,0.322971,0.188810,0.181183,0.026514,0.335255,0.367288,0.429625,0.169024,0.291310,0.459954,0.548373,0.005283,0.510453,0.356434,0.615481,0.684955
1477,0.517275,0.094704,0.585882,0.461689,0.395134,0.812514,0.017489,0.719105,0.584787,0.455875,0.323100,0.188901,0.181306,0.026515,0.335460,0.367473,0.429739,0.170080,0.291545,0.460702,0.548586,0.005283,0.510466,0.356522,0.613570,0.685993
1478,0.519802,0.094688,0.585991,0.462406,0.395357,0.812770,0.017484,0.719598,0.582900,0.454835,0.323229,0.188991,0.181428,0.026516,0.335685,0.367668,0.429879,0.171163,0.291787,0.461464,0.548806,0.005286,0.510481,0.356612,0.611829,0.687020
1479,0.522165,0.094670,0.586086,0.463107,0.395579,0.813004,0.017479,0.720108,0.581150,0.453874,0.323358,0.189081,0.181550,0.026516,0.335929,0.367872,0.430046,0.172276,0.292037,0.462259,0.549031,0.005293,0.510526,0.356704,0.610189,0.688050
1480,0.524377,0.094652,0.586171,0.463790,0.395799,0.813212,0.017476,0.720610,0.579555,0.452986,0.323487,0.189169,0.181673,0.026517,0.336192,0.368081,0.430237,0.173425,0.292295,0.463063,0.549258,0.005303,0.510574,0.356801,0.608712,0.689102
1481,0.526450,0.094634,0.586253,0.464451,0.396016,0.813394,0.017474,0.721079,0.578125,0.452165,0.323619,0.189258,0.181796,0.026517,0.336474,0.368295,0.430445,0.174612,0.292558,0.463888,0.549483,0.005316,0.510601,0.356904,0.607391,0.690167
1482,0.528403,0.094617,0.586335,0.465087,0.396227,0.813562,0.017472,0.721503,0.576872,0.451411,0.323758,0.189349,0.181920,0.026518,0.336776,0.368513,0.430668,0.175836,0.292829,0.464726,0.549708,0.005330,0.510616,0.357008,0.606210,0.691233
1483,0.530263,0.094603,0.586416,0.465694,0.396430,0.813726,0.017469,0.721904,0.575798,0.450736,0.323897,0.189440,0.182044,0.026520,0.337098,0.368737,0.430908,0.177095,0.293105,0.465565,0.549929,0.005341,0.510632,0.357105,0.605189,0.692319
1484,0.532059,0.094592,0.586495,0.466266,0.396621,0.813896,0.017465,0.722311,0.574904,0.450157,0.324036,0.189531,0.182168,0.026524,0.337438,0.368970,0.431170,0.178385,0.293388,0.466436,0.550148,0.005347,0.510657,0.357190,0.604269,0.693398
1485,0.533811,0.094582,0.586567,0.466797,0.396796,0.814073,0.017461,0.722730,0.574174,0.449677,0.324170,0.189621,0.182289,0.026529,0.337798,0.369213,0.431453,0.179686,0.293676,0.467309,0.550362,0.005348,0.510698,0.357264,0.603509,0.694497
1486,0.535526,0.094572,0.586629,0.467281,0.396953,0.814262,0.017455,0.723132,0.573550,0.449278,0.324301,0.189710,0.182408,0.026534,0.338175,0.369466,0.431758,0.180982,0.293971,0.468183,0.550571,0.005345,0.510741,0.357333,0.602815,0.695545
1487,0.537206,0.094560,0.586675,0.467713,0.397091,0.814462,0.017450,0.723475,0.572969,0.448938,0.324428,0.189798,0.182522,0.026539,0.338567,0.369723,0.432081,0.182262,0.294271,0.469084,0.550770,0.005338,0.510775,0.357401,0.602231,0.696593
1488,0.538856,0.094546,0.586704,0.468099,0.397215,0.814681,0.017444,0.723745,0.572383,0.448643,0.324553,0.189884,0.182634,0.026543,0.338974,0.369985,0.432422,0.183537,0.294579,0.469986,0.550958,0.005327,0.510805,0.357471,0.601717,0.697603
1489,0.540475,0.094532,0.586721,0.468444,0.397331,0.814921,0.017438,0.723967,0.571777,0.448398,0.324676,0.189970,0.182746,0.026545,0.339394,0.370254,0.432779,0.184820,0.294892,0.470889,0.551130,0.005313,0.510848,0.357547,0.601304,0.698552
1490,0.542068,0.094516,0.586735,0.468755,0.397442,0.815188,0.017431,0.724178,0.571141,0.448211,0.324798,0.190056,0.182859,0.026546,0.339830,0.370534,0.433154,0.186119,0.295213,0.471784,0.551285,0.005295,0.510896,0.357629,0.600946,0.699504
1491,0.543629,0.094499,0.586748,0.469038,0.397547,0.815479,0.017425,0.724397,0.570459,0.448087,0.324920,0.190141,0.182974,0.026545,0.340281,0.370825,0.433545,0.187429,0.295541,0.472677,0.551424,0.005273,0.510933,0.357715,0.600660,0.700441
1492,0.545154,0.094482,0.586759,0.469299,0.397646,0.815794,0.017419,0.724613,0.569708,0.448023,0.325043,0.190225,0.183091,0.026544,0.340746,0.371124,0.433952,0.188745,0.295876,0.473610,0.551554,0.005249,0.510960,0.357797,0.600441,0.701363
1493,0.546631,0.094463,0.586763,0.469544,0.397737,0.816130,0.017414,0.724808,0.568858,0.448016,0.325166,0.190308,0.183208,0.026544,0.341225,0.371427,0.434372,0.190061,0.296218,0.474523,0.551676,0.005225,0.510983,0.357871,0.600279,0.702277
1494,0.548053,0.094444,0.586757,0.469776,0.397821,0.816481,0.017409,0.724976,0.567892,0.448062,0.325290,0.190389,0.183324,0.026544,0.341718,0.371732,0.434802,0.191377,0.296566,0.475419,0.551793,0.005209,0.511011,0.357940,0.600207,0.703160
1495,0.549419,0.094423,0.586744,0.469999,0.397901,0.816841,0.017405,0.725131,0.566810,0.448163,0.325415,0.190470,0.183437,0.026543,0.342223,0.372040,0.435241,0.192691,0.296922,0.476343,0.551908,0.005211,0.511047,0.358009,0.600210,0.704026
1496,0.550722,0.094402,0.586723,0.470217,0.397978,0.817203,0.017401,0.725288,0.565614,0.448317,0.325538,0.190552,0.183546,0.026541,0.342738,0.372352,0.435685,0.194006,0.297284,0.477253,0.552020,0.005234,0.511079,0.358082,0.600298,0.704867
1497,0.551962,0.094381,0.586697,0.470435,0.398055,0.817569,0.017397,0.725460,0.564305,0.448523,0.325659,0.190637,0.183654,0.026540,0.343263,0.372671,0.436135,0.195334,0.297652,0.478157,0.552132,0.005262,0.511124,0.358159,0.600476,0.705681
1498,0.553131,0.094363,0.586667,0.470660,0.398135,0.817936,0.017392,0.725637,0.562881,0.448776,0.325780,0.190720,0.183763,0.026541,0.343798,0.372994,0.436594,0.196689,0.298026,0.479067,0.552246,0.005278,0.511173,0.358240,0.600733,0.706470
1499,0.554226,0.094347,0.586633,0.470896,0.398219,0.818304,0.017385,0.725810,0.561337,0.449070,0.325898,0.190801,0.183874,0.026546,0.344343,0.373319,0.437064,0.198076,0.298405,0.479977,0.552360,0.005274,0.511204,0.358323,0.601067,0.707236
1500,0.555243,0.094335,0.586597,0.471147,0.398309,0.818670,0.017379,0.725974,0.559680,0.449400,0.326015,0.190877,0.183989,0.026553,0.344900,0.373647,0.437550,0.199486,0.298789,0.480911,0.552477,0.005263,0.511237,0.358405,0.601489,0.707985
1501,0.556187,0.094323,0.586555,0.471413,0.398406,0.819030,0.017373,0.726139,0.557933,0.449766,0.326133,0.190950,0.184105,0.026561,0.345468,0.373979,0.438050,0.200906,0.299179,0.481837,0.552599,0.005259,0.511274,0.358482,0.601992,0.708712
1502,0.557058,0.094312,0.586504,0.471696,0.398509,0.819379,0.017369,0.726313,0.556122,0.450163,0.326254,0.191023,0.184222,0.026571,0.346044,0.374317,0.438559,0.202324,0.299574,0.482751,0.552724,0.005271,0.511306,0.358551,0.602557,0.709403
1503,0.557860,0.094299,0.586442,0.471989,0.398616,0.819712,0.017367,0.726503,0.554275,0.450589,0.326380,0.191097,0.184339,0.026579,0.346627,0.374664,0.439076,0.203738,0.299973,0.483680,0.552851,0.005290,0.511338,0.358617,0.603178,0.710071
1504,0.558584,0.094284,0.586372,0.472290,0.398725,0.820024,0.017365,0.726706,0.552423,0.451044,0.326509,0.191172,0.184454,0.026582,0.347215,0.375017,0.439601,0.205142,0.300376,0.484591,0.552979,0.005305,0.511377,0.358684,0.603869,0.710721
1505,0.559222,0.094265,0.586294,0.472596,0.398835,0.820309,0.017364,0.726917,0.550595,0.451523,0.326638,0.191248,0.184568,0.026580,0.347804,0.375371,0.440132,0.206535,0.300783,0.485497,0.553104,0.005309,0.511411,0.358759,0.604615,0.711340
1506,0.559770,0.094245,0.586212,0.472910,0.398949,0.820569,0.017362,0.727134,0.548819,0.452024,0.326767,0.191323,0.184681,0.026575,0.348393,0.375724,0.440668,0.207919,0.301194,0.486410,0.553228,0.005301,0.511438,0.358840,0.605390,0.711954
1507,0.560239,0.094222,0.586127,0.473238,0.399070,0.820801,0.017359,0.727354,0.547109,0.452542,0.326893,0.191398,0.184795,0.026572,0.348986,0.376079,0.441207,0.209293,0.301608,0.487318,0.553350,0.005284,0.511471,0.358923,0.606197,0.712573
1508,0.560638,0.094199,0.586043,0.473583,0.399201,0.821010,0.017355,0.727576,0.545478,0.453070,0.327018,0.191474,0.184909,0.026573,0.349588,0.376439,0.441746,0.210658,0.302024,0.488234,0.553471,0.005258,0.511505,0.359004,0.607009,0.713185
1509,0.560972,0.094176,0.585959,0.473941,0.399335,0.821203,0.017350,0.727798,0.543938,0.453603,0.327138,0.191549,0.185024,0.026576,0.350199,0.376803,0.442283,0.212006,0.302443,0.489138,0.553589,0.005231,0.511523,0.359086,0.607809,0.713801
1510,0.561230,0.094156,0.585874,0.474308,0.399470,0.821389,0.017345,0.728019,0.542502,0.454134,0.327256,0.191624,0.185137,0.026579,0.350817,0.377168,0.442822,0.213331,0.302862,0.490030,0.553704,0.005210,0.511536,0.359173,0.608616,0.714411
1511,0.561402,0.094138,0.585780,0.474678,0.399601,0.821577,0.017339,0.728237,0.541180,0.454657,0.327371,0.191698,0.185249,0.026581,0.351437,0.377531,0.443365,0.214634,0.303283,0.490928,0.553816,0.005198,0.511560,0.359266,0.609420,0.714997
1512,0.561481,0.094122,0.585675,0.475044,0.399729,0.821773,0.017332,0.728453,0.539975,0.455164,0.327487,0.191771,0.185359,0.026582,0.352053,0.377887,0.443912,0.215933,0.303704,0.491826,0.553923,0.005198,0.511598,0.359362,0.610209,0.715564
1513,0.561468,0.094106,0.585560,0.475397,0.399853,0.821982,0.017326,0.728670,0.538877,0.455647,0.327603,0.191842,0.185468,0.026583,0.352664,0.378238,0.444460,0.217251,0.304124,0.492708,0.554025,0.005210,0.511632,0.359456,0.610981,0.716117
1514,0.561368,0.094089,0.585440,0.475729,0.399975,0.822208,0.017320,0.728891,0.537873,0.456100,0.327723,0.191912,0.185576,0.026584,0.353266,0.378583,0.445003,0.218598,0.304542,0.493593,0.554122,0.005232,0.511660,0.359542,0.611717,0.716659
1515,0.561183,0.094071,0.585314,0.476037,0.400090,0.822448,0.017314,0.729115,0.536938,0.456515,0.327846,0.191982,0.185684,0.026586,0.353857,0.378923,0.445538,0.219969,0.304958,0.494454,0.554215,0.005256,0.511684,0.359620,0.612392,0.717172
1516,0.560909,0.094054,0.585184,0.476315,0.400197,0.822698,0.017308,0.729333,0.536037,0.456891,0.327972,0.192053,0.185792,0.026591,0.354434,0.379257,0.446063,0.221353,0.305371,0.495302,0.554308,0.005272,0.511711,0.359692,0.612993,0.717650
1517,0.560541,0.094037,0.585050,0.476560,0.400293,0.822955,0.017302,0.729533,0.535128,0.457226,0.328096,0.192125,0.185901,0.026599,0.354996,0.379581,0.446577,0.222737,0.305780,0.496145,0.554401,0.005277,0.511742,0.359758,0.613516,0.718084
1518,0.560076,0.094021,0.584912,0.476772,0.400377,0.823213,0.017296,0.729709,0.534176,0.457517,0.328218,0.192199,0.186010,0.026608,0.355540,0.379896,0.447077,0.224106,0.306183,0.496978,0.554492,0.005277,0.511770,0.359819,0.613944,0.718482
1519,0.559519,0.094005,0.584769,0.476949,0.400448,0.823467,0.017290,0.729858,0.533157,0.457760,0.328336,0.192274,0.186118,0.026614,0.356063,0.380203,0.447560,0.225442,0.306581,0.497791,0.554581,0.005281,0.511805,0.359876,0.614270,0.718870
1520,0.558873,0.093990,0.584622,0.477091,0.400507,0.823717,0.017283,0.729981,0.532050,0.457950,0.328452,0.192348,0.186224,0.026616,0.356561,0.380503,0.448023,0.226736,0.306971,0.498592,0.554664,0.005292,0.511845,0.359928,0.614502,0.719233
1521,0.558143,0.093974,0.584469,0.477198,0.400557,0.823967,0.017276,0.730079,0.530843,0.458083,0.328566,0.192421,0.186328,0.026616,0.357035,0.380797,0.448465,0.227999,0.307354,0.499378,0.554744,0.005308,0.511884,0.359977,0.614642,0.719579
1522,0.557337,0.093957,0.584312,0.477269,0.400602,0.824221,0.017269,0.730151,0.529538,0.458167,0.328679,0.192492,0.186429,0.026616,0.357491,0.381088,0.448888,0.229243,0.307729,0.500152,0.554821,0.005326,0.511917,0.360021,0.614671,0.719902
1523,0.556460,0.093940,0.584148,0.477305,0.400643,0.824482,0.017263,0.730197,0.528141,0.458209,0.328788,0.192561,0.186527,0.026618,0.357933,0.381375,0.449295,0.230477,0.308094,0.500897,0.554896,0.005341,0.511951,0.360060,0.614629,0.720224
1524,0.555518,0.093923,0.583980,0.477311,0.400679,0.824742,0.017257,0.730220,0.526662,0.458214,0.328897,0.192627,0.186624,0.026621,0.358366,0.381661,0.449686,0.231699,0.308450,0.501625,0.554969,0.005349,0.511978,0.360096,0.614483,0.720525
1525,0.554513,0.093907,0.583807,0.477292,0.400708,0.824993,0.017253,0.730231,0.525121,0.458186,0.329004,0.192692,0.186721,0.026624,0.358785,0.381942,0.450056,0.232905,0.308795,0.502339,0.555038,0.005349,0.511997,0.360134,0.614299,0.720830
