wavelength_nm,reflectance
1372.00,0.821939
1373.00,0.821382
1374.00,0.820949
1375.00,0.820470
1376.00,0.819994
1377.00,0.819544
1378.00,0.819082
1379.00,0.818692
1380.00,0.818314
1381.00,0.818020
1382.00,0.817784
1383.00,0.817616
1384.00,0.817561
1385.00,0.817467
1386.00,0.817453
1387.00,0.817357
1388.00,0.817256
1389.00,0.817078
1390.00,0.816804
1391.00,0.816402
1392.00,0.815837
1393.00,0.815101
1394.00,0.814185
1395.00,0.813092
1396.00,0.811799
1397.00,0.810298
1398.00,0.808600
1399.00,0.806704
1400.00,0.804658
1401.00,0.802456
1402.00,0.800090
1403.00,0.797569
1404.00,0.794915
1405.00,0.792113
1406.00,0.789106
1407.00,0.785938
1408.00,0.782611
1409.00,0.779085
1410.00,0.775426
1411.00,0.771588
1412.00,0.767684
1413.00,0.763572
1414.00,0.759466
1415.00,0.755224
1416.00,0.751077
1417.00,0.746873
1418.00,0.742766
1419.00,0.738692
1420.00,0.734726
1421.00,0.730864
1422.00,0.727103
1423.00,0.723500
1424.00,0.720060
1425.00,0.716762
1426.00,0.713625
1427.00,0.710657
1428.00,0.707861
1429.00,0.705207
1430.00,0.702647
1431.00,0.700205
1432.00,0.697865
1433.00,0.695620
1434.00,0.693499
1435.00,0.691445
1436.00,0.689506
1437.00,0.687619
1438.00,0.685805
1439.00,0.684039
1440.00,0.682352
1441.00,0.680704
1442.00,0.679122
1443.00,0.677547
1444.00,0.676023
1445.00,0.674507
1446.00,0.673024
1447.00,0.671517
1448.00,0.670026
1449.00,0.668521
1450.00,0.667010
1451.00,0.665468
1452.00,0.663935
1453.00,0.662352
1454.00,0.660747
1455.00,0.659068
1456.00,0.657343
1457.00,0.655569
1458.00,0.653737
1459.00,0.651871
1460.00,0.649954
1461.00,0.647991
1462.00,0.645984
1463.00,0.643904
1464.00,0.641772
1465.00,0.639593
1466.00,0.637381
1467.00,0.635144
1468.00,0.632874
1469.00,0.630616
1470.00,0.628369
1471.00,0.626109
1472.00,0.623895
1473.00,0.621698
1474.00,0.619578
1475.00,0.617457
1476.00,0.615481
1477.00,0.613570
1478.00,0.611829
1479.00,0.610189
1480.00,0.608712
1481.00,0.607392
1482.00,0.606210
1483.00,0.605189
1484.00,0.604269
1485.00,0.603509
1486.00,0.602815
1487.00,0.602231
1488.00,0.601717
1489.00,0.601304
1490.00,0.600946
1491.00,0.600660
1492.00,0.600441
1493.00,0.600279
1494.00,0.600207
1495.00,0.600210
1496.00,0.600298
1497.00,0.600476
1498.00,0.600733
1499.00,0.601067
1500.00,0.601489
1501.00,0.601992
1502.00,0.602557
1503.00,0.603178
1504.00,0.603869
1505.00,0.604615
1506.00,0.605390
1507.00,0.606197
1508.00,0.607009
1509.00,0.607809
1510.00,0.608616
1511.00,0.609420
1512.00,0.610209
1513.00,0.610981
1514.00,0.611717
1515.00,0.612392
1516.00,0.612993
1517.00,0.613516
1518.00,0.613944
1519.00,0.614270
1520.00,0.614502
1521.00,0.614642
1522.00,0.614671
1523.00,0.614629
1524.00,0.614483
1525.00,0.614299
1526.00,0.614021
1527.00,0.613738
1528.00,0.613408
1529.00,0.613068
1530.00,0.612681
1531.00,0.612316
1532.00,0.611925
1533.00,0.611570
1534.00,0.611221
1535.00,0.610908
1536.00,0.610609
1537.00,0.610359
1538.00,0.610132
1539.00,0.609969
1540.00,0.609849
1541.00,0.609796
1542.00,0.609789
1543.00,0.609870
1544.00,0.610012
1545.00,0.610246
1546.00,0.610589
1547.00,0.610969
1548.00,0.611438
1549.00,0.611929
1550.00,0.612470
1551.00,0.613037
1552.00,0.613663
1553.00,0.614281
1554.00,0.614945
1555.00,0.615569
1556.00,0.616182
1557.00,0.616778
1558.00,0.617376
1559.00,0.617918
1560.00,0.618439
1561.00,0.618911
1562.00,0.619317
1563.00,0.619699
1564.00,0.620031
1565.00,0.620357
1566.00,0.620672
1567.00,0.620983
1568.00,0.621330
1569.00,0.621677
1570.00,0.622036
1571.00,0.622411
1572.00,0.622779
1573.00,0.623121
1574.00,0.623421
1575.00,0.623679
1576.00,0.623880
1577.00,0.624045
1578.00,0.624177
1579.00,0.624275
1580.00,0.624353
1581.00,0.624439
1582.00,0.624545
1583.00,0.624698
1584.00,0.624930
1585.00,0.625238
1586.00,0.625646
1587.00,0.626179
1588.00,0.626856
1589.00,0.627678
1590.00,0.628659
1591.00,0.629776
1592.00,0.631019
1593.00,0.632389
1594.00,0.633860
1595.00,0.635467
1596.00,0.637124
1597.00,0.638872
1598.00,0.640707
1599.00,0.642621
1600.00,0.644617
1601.00,0.646724
1602.00,0.648880
1603.00,0.651133
1604.00,0.653367
1605.00,0.655662
1606.00,0.657927
1607.00,0.660196
1608.00,0.662436
1609.00,0.664682
1610.00,0.666900
1611.00,0.669094
1612.00,0.671255
1613.00,0.673394
1614.00,0.675523
1615.00,0.677616
1616.00,0.679704
1617.00,0.681792
1618.00,0.683863
1619.00,0.685913
1620.00,0.687942
1621.00,0.689982
1622.00,0.691942
1623.00,0.693871
1624.00,0.695716
1625.00,0.697501
1626.00,0.699222
1627.00,0.700862
1628.00,0.702477
1629.00,0.704011
1630.00,0.705588
1631.00,0.707152
1632.00,0.708702
1633.00,0.710262
1634.00,0.711804
1635.00,0.713317
1636.00,0.714830
1637.00,0.716348
1638.00,0.717848
1639.00,0.719325
1640.00,0.720802
1641.00,0.722280
1642.00,0.723746
1643.00,0.725198
1644.00,0.726651
1645.00,0.728105
1646.00,0.729543
1647.00,0.730983
1648.00,0.732385
1649.00,0.733770
1650.00,0.735125
1651.00,0.736460
1652.00,0.737737
1653.00,0.738968
1654.00,0.740189
1655.00,0.741363
1656.00,0.742532
1657.00,0.743691
1658.00,0.744839
1659.00,0.745970
1660.00,0.747076
1661.00,0.748188
1662.00,0.749243
1663.00,0.750259
1664.00,0.751241
1665.00,0.752186
1666.00,0.753109
1667.00,0.754011
1668.00,0.754850
1669.00,0.755660
1670.00,0.756403
1671.00,0.757093
1672.00,0.757689
1673.00,0.758219
1674.00,0.758672
1675.00,0.759043
1676.00,0.759311
1677.00,0.759522
1678.00,0.759583
1679.00,0.759502
1680.00,0.759361
1681.00,0.759110
1682.00,0.758801
1683.00,0.758405
1684.00,0.757958
1685.00,0.757431
1686.00,0.756871
1687.00,0.756254
1688.00,0.755594
1689.00,0.754904
1690.00,0.754095
1691.00,0.753235
1692.00,0.752221
1693.00,0.751116
1694.00,0.749796
1695.00,0.748335
1696.00,0.746632
1697.00,0.744803
1698.00,0.742837
1699.00,0.740882
1700.00,0.738879
1701.00,0.737245
1702.00,0.735756
1703.00,0.734668
1704.00,0.733984
1705.00,0.733552
1706.00,0.733587
1707.00,0.733686
1708.00,0.734122
1709.00,0.734478
1710.00,0.734975
1711.00,0.735347
1712.00,0.735694
1713.00,0.735927
1714.00,0.736055
1715.00,0.736117
1716.00,0.736082
1717.00,0.735984
1718.00,0.735807
1719.00,0.735584
1720.00,0.735247
1721.00,0.734941
1722.00,0.734622
1723.00,0.734270
1724.00,0.733924
1725.00,0.733521
1726.00,0.733051
1727.00,0.732582
