gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_coastalblue,sr_blue,sr_greeni,sr_green,sr_yellow,sr_red,sr_rededge,sr_nir,ndvi
Mappatura_2020.8135,Mappatura_2020,03015081,120.7,12,20260512_101812_73_2553_3B,0.0723,0.0911,0.10715000000000001,0.11610000000000001,0.11615,0.1197,0.13805,0.23850000000000002,0.3317
Mappatura_2020.8137,Mappatura_2020,03015081,84.1,11,20260512_101812_73_2553_3B,0.0976,0.13290000000000002,0.1532,0.1617,0.1524,0.17170000000000002,0.17650000000000002,0.2594,0.2034
Mappatura_2020.8139,Mappatura_2020,03015081,129.6,15,20260512_101812_73_2553_3B,0.0826,0.0951,0.11380000000000001,0.11860000000000001,0.133,0.1439,0.1602,0.21610000000000001,0.2006
Mappatura_2020.8140,Mappatura_2020,03015081,59.5,7,20260512_101812_73_2553_3B,0.064,0.0782,0.099,0.0975,0.10300000000000001,0.1041,0.1268,0.23720000000000002,0.39
Mappatura_2020.8142,Mappatura_2020,03015081,585.2,65,20260512_101812_73_2553_3B,0.2529,0.2943,0.3297,0.3316,0.3294,0.3447,0.32930000000000004,0.3428,-0.0028
Mappatura_2020.8143,Mappatura_2020,03015081,390.2,43,20260512_101812_73_2553_3B,0.0789,0.0969,0.11380000000000001,0.1194,0.12090000000000001,0.1279,0.1358,0.1902,0.1959
Mappatura_2020.8144,Mappatura_2020,03015081,978.9,110,20260512_101812_73_2553_3B,0.067,0.076,0.0922,0.0955,0.10235000000000001,0.10465,0.1193,0.19195,0.2943
Mappatura_2020.8145,Mappatura_2020,03015081,250.8,26,20260512_101812_73_2553_3B,0.09295,0.09970000000000001,0.11470000000000001,0.12135,0.13485,0.13165000000000002,0.14830000000000002,0.21885000000000002,0.2488
Mappatura_2020.8146,Mappatura_2020,03015081,86.3,12,20260512_101812_73_2553_3B,0.09175,0.11735000000000001,0.13620000000000002,0.13735,0.14435,0.1567,0.16195,0.21025000000000002,0.1459
Mappatura_2020.8147,Mappatura_2020,03015081,574.3,66,20260512_101812_73_2553_3B,0.08605,0.0971,0.11295000000000001,0.11320000000000001,0.1145,0.11155000000000001,0.1279,0.20570000000000002,0.2968
Mappatura_2020.8148,Mappatura_2020,03015081,122.8,14,20260512_101812_73_2553_3B,0.26375000000000004,0.29675,0.33630000000000004,0.34285000000000004,0.3381,0.3425,0.34335000000000004,0.37295,0.0426
Mappatura_2020.8149,Mappatura_2020,03015081,331.5,37,20260512_101812_73_2553_3B,0.26940000000000003,0.3265,0.3709,0.3723,0.36310000000000003,0.3781,0.369,0.3884,0.0134
Mappatura_2020.8150,Mappatura_2020,03015081,258.0,28,20260512_101812_73_2553_3B,0.08270000000000001,0.0995,0.11395000000000001,0.11670000000000001,0.1222,0.12955,0.13945000000000002,0.20520000000000002,0.226
Mappatura_2020.8151,Mappatura_2020,03015081,212.9,21,20260512_101812_73_2553_3B,0.08940000000000001,0.108,0.1241,0.133,0.1359,0.1374,0.1557,0.22010000000000002,0.2313
Mappatura_2020.8152,Mappatura_2020,03015081,202.1,18,20260512_101812_73_2553_3B,0.0757,0.0965,0.1091,0.11170000000000001,0.11270000000000001,0.11705,0.1327,0.222,0.3095
Mappatura_2020.8153,Mappatura_2020,03015081,198.4,21,20260512_101812_73_2553_3B,0.1155,0.128,0.15480000000000002,0.16090000000000002,0.1738,0.17120000000000002,0.18580000000000002,0.24230000000000002,0.1719
Mappatura_2020.8154,Mappatura_2020,03015081,197.1,19,20260512_101812_73_2553_3B,0.24300000000000002,0.29550000000000004,0.3365,0.3377,0.3189,0.3462,0.3239,0.3461,-0.0001
Mappatura_2020.8155,Mappatura_2020,03015081,493.0,56,20260512_101812_73_2553_3B,0.0884,0.10375000000000001,0.11845,0.12190000000000001,0.13385,0.1333,0.15115,0.22190000000000001,0.2494
Mappatura_2020.8156,Mappatura_2020,03015081,618.0,67,20260512_101812_73_2553_3B,0.19,0.2127,0.233,0.2316,0.24180000000000001,0.25570000000000004,0.2516,0.3059,0.0894
Mappatura_2020.8157,Mappatura_2020,03015081,1845.1,205,20260512_101812_73_2553_3B,0.08310000000000001,0.09380000000000001,0.1075,0.1134,0.1253,0.1247,0.14020000000000002,0.20620000000000002,0.2463
Mappatura_2020.8158,Mappatura_2020,03015081,641.3,74,20260512_101812_73_2553_3B,0.2393,0.28095000000000003,0.31365000000000004,0.31685,0.30810000000000004,0.31875000000000003,0.30335,0.31985,0.0017
Mappatura_2020.8159,Mappatura_2020,03015081,358.8,45,20260512_101812_73_2553_3B,0.0872,0.0944,0.1086,0.1149,0.12660000000000002,0.1222,0.14350000000000002,0.2046,0.2521
Mappatura_2020.8160,Mappatura_2020,03015081,865.0,89,20260512_101812_73_2553_3B,0.22440000000000002,0.2602,0.29100000000000004,0.2926,0.29910000000000003,0.3024,0.3015,0.337,0.0541
Mappatura_2020.8161,Mappatura_2020,03015081,425.6,53,20260512_101812_73_2553_3B,0.09340000000000001,0.10020000000000001,0.1134,0.1148,0.1315,0.12990000000000002,0.1489,0.2265,0.271
Mappatura_2020.8162,Mappatura_2020,03015081,914.0,106,20260512_101812_73_2553_3B,0.14295,0.1542,0.17075,0.1754,0.19085000000000002,0.18530000000000002,0.1978,0.23475000000000001,0.1177
Mappatura_2020.8163,Mappatura_2020,03015081,880.7,94,20260512_101812_73_2553_3B,0.1519,0.1756,0.1937,0.19765000000000002,0.1983,0.20095000000000002,0.20320000000000002,0.2427,0.0941
Mappatura_2020.8164,Mappatura_2020,03015081,1360.7,152,20260512_101812_73_2553_3B,0.0819,0.0947,0.10865000000000001,0.11225,0.11860000000000001,0.12105,0.13255,0.20320000000000002,0.2534
Mappatura_2020.8166,Mappatura_2020,03015081,57.9,5,20260512_101812_73_2553_3B,0.0828,0.0949,0.11510000000000001,0.124,0.1411,0.1363,0.16110000000000002,0.25070000000000003,0.2956
Mappatura_2020.8167,Mappatura_2020,03015081,11042.2,1224,20260512_101812_73_2553_3B,0.14650000000000002,0.1729,0.20520000000000002,0.2177,0.2436,0.2592,0.26580000000000004,0.30160000000000003,0.0756
Mappatura_2020.8168,Mappatura_2020,03015081,81.1,7,20260512_101812_73_2553_3B,0.0801,0.0964,0.1135,0.1177,0.12840000000000001,0.12710000000000002,0.1457,0.2112,0.2486
Mappatura_2020.8169,Mappatura_2020,03015081,842.0,97,20260512_101812_73_2553_3B,0.0883,0.10110000000000001,0.11380000000000001,0.11850000000000001,0.1272,0.1292,0.1433,0.21150000000000002,0.2416
Mappatura_2020.8170,Mappatura_2020,03015081,746.5,85,20260512_101812_73_2553_3B,0.1749,0.20650000000000002,0.23370000000000002,0.2389,0.23550000000000001,0.2447,0.23970000000000002,0.2718,0.0525
Mappatura_2020.8173,Mappatura_2020,03015081,91.4,10,20260512_101812_73_2553_3B,0.06265,0.07895,0.0944,0.097,0.10745,0.10425000000000001,0.12805,0.21485,0.3466
Mappatura_2020.8174,Mappatura_2020,03015081,151.9,18,20260512_101812_73_2553_3B,0.0546,0.0682,0.08875000000000001,0.0915,0.08815,0.08885,0.12105,0.2751,0.5117
Mappatura_2020.8176,Mappatura_2020,03015081,67.6,7,20260512_101812_73_2553_3B,0.0582,0.0712,0.0927,0.10200000000000001,0.1005,0.1023,0.14200000000000002,0.2942,0.484
Mappatura_2020.8181,Mappatura_2020,03015081,832.5,94,20260512_101812_73_2553_3B,0.1956,0.22575,0.26305,0.26455,0.27185000000000004,0.2805,0.27795000000000003,0.29585,0.0266
Mappatura_2020.8191,Mappatura_2020,03015242,569.7,62,20260512_101812_73_2553_3B,0.09275,0.1071,0.1263,0.1292,0.13870000000000002,0.14585,0.15975,0.23335,0.2307
Mappatura_2020.8200,Mappatura_2020,03015242,193.5,20,20260512_101812_73_2553_3B,0.0799,0.09355000000000001,0.1139,0.11900000000000001,0.1222,0.12490000000000001,0.1428,0.23815,0.3119
Mappatura_2020.8207,Mappatura_2020,03015242,219.0,27,20260512_101812_73_2553_3B,0.11620000000000001,0.1405,0.1648,0.16720000000000002,0.1704,0.18180000000000002,0.18780000000000002,0.2534,0.1645
Mappatura_2020.8210,Mappatura_2020,03015242,1638.2,174,20260512_101812_73_2553_3B,0.09505000000000001,0.11255000000000001,0.1312,0.13490000000000002,0.14445,0.14880000000000002,0.16290000000000002,0.2316,0.2177
Mappatura_2020.8211,Mappatura_2020,03015242,773.8,85,20260512_101812_73_2553_3B,0.1048,0.1212,0.1399,0.1459,0.1535,0.1598,0.17470000000000002,0.2426,0.2058
Mappatura_2020.8637,Mappatura_2020,03015086,516.6,57,20260512_101812_73_2553_3B,0.09680000000000001,0.1115,0.1411,0.1375,0.1521,0.1532,0.17170000000000002,0.2619,0.2619
Mappatura_2020.8639,Mappatura_2020,03015086,108.0,13,20260512_101812_73_2553_3B,0.0596,0.0663,0.0784,0.0792,0.0888,0.0868,0.1024,0.1273,0.1892
Mappatura_2020.8640,Mappatura_2020,03015086,116.7,12,20260512_101812_73_2553_3B,0.17985,0.22710000000000002,0.25470000000000004,0.2545,0.24760000000000001,0.2718,0.26225000000000004,0.30495,0.0575
Mappatura_2020.8641,Mappatura_2020,03015086,86.4,9,20260512_101812_73_2553_3B,0.0597,0.07390000000000001,0.0952,0.0936,0.0927,0.09390000000000001,0.12010000000000001,0.2625,0.4731
Mappatura_2020.8642,Mappatura_2020,03015086,420.8,46,20260512_101812_73_2553_3B,0.0937,0.11280000000000001,0.13305,0.1368,0.14650000000000002,0.151,0.1597,0.22315000000000002,0.1928
Mappatura_2020.8643,Mappatura_2020,03015086,517.7,58,20260512_101812_73_2553_3B,0.09140000000000001,0.10890000000000001,0.12760000000000002,0.13205,0.13775,0.14715,0.15960000000000002,0.2185,0.1951
Mappatura_2020.8644,Mappatura_2020,03015086,189.1,21,20260512_101812_73_2553_3B,0.0758,0.09000000000000001,0.10500000000000001,0.10990000000000001,0.1129,0.12050000000000001,0.1323,0.20550000000000002,0.2607
Mappatura_2020.8645,Mappatura_2020,03015086,59.4,7,20260512_101812_73_2553_3B,0.053000000000000005,0.06380000000000001,0.0753,0.0828,0.1077,0.1213,0.152,0.21630000000000002,0.2814
Mappatura_2020.8646,Mappatura_2020,03015086,673.6,76,20260512_101812_73_2553_3B,0.06770000000000001,0.08245000000000001,0.0995,0.1019,0.10360000000000001,0.10685,0.12490000000000001,0.224,0.3541
Mappatura_2020.8647,Mappatura_2020,03015086,104.6,13,20260512_101812_73_2553_3B,0.0952,0.11950000000000001,0.139,0.1451,0.1429,0.1557,0.1627,0.2182,0.1672
Mappatura_2020.8648,Mappatura_2020,03015086,313.6,35,20260512_101812_73_2553_3B,0.056600000000000004,0.0665,0.07640000000000001,0.0762,0.0857,0.0863,0.09570000000000001,0.1337,0.2155
Mappatura_2020.8650,Mappatura_2020,03015086,1022.6,115,20260512_101812_73_2553_3B,0.09290000000000001,0.1134,0.13620000000000002,0.1414,0.1487,0.1552,0.16870000000000002,0.2422,0.2189
Mappatura_2020.8651,Mappatura_2020,03015086,116.8,13,20260512_101812_73_2553_3B,0.1822,0.23570000000000002,0.2594,0.2599,0.25570000000000004,0.2848,0.2686,0.3088,0.0404
Mappatura_2020.8655,Mappatura_2020,03015086,492.3,55,20260512_101812_73_2553_3B,0.08660000000000001,0.1043,0.12240000000000001,0.1259,0.1336,0.1393,0.1481,0.2028,0.1856
Mappatura_2020.8657,Mappatura_2020,03015086,220.5,24,20260512_101812_73_2553_3B,0.25665,0.29765,0.338,0.341,0.3274,0.3518,0.34195000000000003,0.3518,0.0
Mappatura_2020.8658,Mappatura_2020,03015086,216.3,24,20260512_101812_73_2553_3B,0.09545000000000001,0.11520000000000001,0.13395,0.1378,0.1446,0.1545,0.16,0.2137,0.1608
Mappatura_2020.8659,Mappatura_2020,03015086,716.3,81,20260512_101812_73_2553_3B,0.0947,0.10880000000000001,0.12840000000000001,0.1316,0.1408,0.14450000000000002,0.1547,0.2207,0.2087
Mappatura_2020.8661,Mappatura_2020,03015086,314.7,36,20260512_101812_73_2553_3B,0.15195,0.18355000000000002,0.21995,0.2325,0.25915,0.28065,0.2807,0.3226,0.0695
Mappatura_2020.8662,Mappatura_2020,03015086,73.3,7,20260512_101812_73_2553_3B,0.0857,0.10360000000000001,0.12610000000000002,0.1364,0.15910000000000002,0.154,0.17750000000000002,0.21450000000000002,0.1642
Mappatura_2020.8665,Mappatura_2020,03015086,2063.0,232,20260512_101812_73_2553_3B,0.0946,0.11320000000000001,0.1331,0.13685,0.1451,0.15095,0.1627,0.22460000000000002,0.1961
Mappatura_2020.8666,Mappatura_2020,03015086,52.6,6,20260512_101812_73_2553_3B,0.11285,0.11065000000000001,0.1368,0.1453,0.16955,0.1582,0.182,0.22535000000000002,0.1751
Mappatura_2020.8667,Mappatura_2020,03015086,193.4,22,20260512_101812_73_2553_3B,0.12775,0.1279,0.1515,0.16160000000000002,0.17655,0.16740000000000002,0.18965,0.25730000000000003,0.2117
Mappatura_2020.8668,Mappatura_2020,03015086,121.3,14,20260512_101812_73_2553_3B,0.14355,0.1726,0.1943,0.19160000000000002,0.19645,0.2146,0.21855000000000002,0.27165,0.1173
Mappatura_2020.8669,Mappatura_2020,03015086,631.3,72,20260512_101812_73_2553_3B,0.18330000000000002,0.21915,0.24545,0.24805000000000002,0.23455,0.25165,0.24680000000000002,0.29410000000000003,0.0778
Mappatura_2020.8671,Mappatura_2020,03015086,335.1,35,20260512_101812_73_2553_3B,0.1706,0.2195,0.2459,0.25,0.2348,0.25170000000000003,0.2421,0.2943,0.078
Mappatura_2020.8673,Mappatura_2020,03015086,159.6,18,20260512_101812_73_2553_3B,0.06685,0.0859,0.09885000000000001,0.10205,0.10045000000000001,0.1136,0.1227,0.21400000000000002,0.3065
Mappatura_2020.8677,Mappatura_2020,03015086,100.9,10,20260512_101812_73_2553_3B,0.08510000000000001,0.09870000000000001,0.11825000000000001,0.1253,0.14005,0.14895,0.16615000000000002,0.22075,0.1942
Mappatura_2020.8678,Mappatura_2020,03015086,65.2,7,20260512_101812_73_2553_3B,0.0864,0.10830000000000001,0.12150000000000001,0.1306,0.1427,0.14980000000000002,0.1641,0.2154,0.1796
Mappatura_2020.8679,Mappatura_2020,03015086,45.7,5,20260512_101812_73_2553_3B,0.0719,0.0877,0.1043,0.11180000000000001,0.1136,0.1177,0.1363,0.21400000000000002,0.2903
Mappatura_2020.8680,Mappatura_2020,03015086,527.9,58,20260512_101812_73_2553_3B,0.09665,0.1168,0.13290000000000002,0.13865,0.1472,0.15175,0.162,0.2258,0.1961
Mappatura_2020.8681,Mappatura_2020,03015086,253.9,28,20260512_101812_73_2553_3B,0.09725,0.1119,0.1297,0.13515000000000002,0.14085,0.14850000000000002,0.1585,0.2102,0.172
Mappatura_2020.8682,Mappatura_2020,03015086,642.8,71,20260512_101812_73_2553_3B,0.2255,0.2539,0.2974,0.2987,0.2936,0.3034,0.305,0.3133,0.0161
Mappatura_2020.8683,Mappatura_2020,03015086,151.2,17,20260512_101812_73_2553_3B,0.1,0.1187,0.13970000000000002,0.1422,0.1511,0.1567,0.16820000000000002,0.2281,0.1856
Mappatura_2020.8684,Mappatura_2020,03015086,295.0,32,20260512_101812_73_2553_3B,0.1895,0.23520000000000002,0.25420000000000004,0.2484,0.23775000000000002,0.25525000000000003,0.23925000000000002,0.25695,0.0033
Mappatura_2020.8685,Mappatura_2020,03015086,109.3,12,20260512_101812_73_2553_3B,0.1037,0.136,0.15805,0.16325,0.15305000000000002,0.18050000000000002,0.1736,0.23965,0.1408
Mappatura_2020.8686,Mappatura_2020,03015086,226.3,24,20260512_101812_73_2553_3B,0.09925,0.1143,0.13570000000000002,0.1385,0.1422,0.1527,0.15940000000000001,0.20465,0.1454
Mappatura_2020.8687,Mappatura_2020,03015086,277.9,31,20260512_101812_73_2553_3B,0.0765,0.0888,0.10940000000000001,0.11410000000000001,0.1279,0.1311,0.1567,0.2501,0.3122
Mappatura_2020.8688,Mappatura_2020,03015086,99.3,10,20260512_101812_73_2553_3B,0.13440000000000002,0.1738,0.2039,0.20845,0.2056,0.22465000000000002,0.2154,0.28935,0.1259
Mappatura_2020.8689,Mappatura_2020,03015086,180.8,18,20260512_101812_73_2553_3B,0.22740000000000002,0.28695000000000004,0.32180000000000003,0.32085,0.3053,0.33990000000000004,0.30865000000000004,0.33255,-0.0109
Mappatura_2020.8691,Mappatura_2020,03015086,65.6,6,20260512_101812_73_2553_3B,0.16695000000000002,0.21480000000000002,0.23395000000000002,0.23205,0.2172,0.24705000000000002,0.22565000000000002,0.2622,0.0297
Mappatura_2020.8692,Mappatura_2020,03015086,2013.6,225,20260512_101812_73_2553_3B,0.0974,0.115,0.1348,0.1393,0.1469,0.1531,0.1631,0.2222,0.1841
Mappatura_2020.8693,Mappatura_2020,03015086,2169.7,242,20260512_101812_73_2553_3B,0.11115,0.13325,0.1587,0.1663,0.1812,0.18785000000000002,0.1976,0.24715,0.1363
Mappatura_2020.8694,Mappatura_2020,03015086,823.6,91,20260512_101812_73_2553_3B,0.10070000000000001,0.1143,0.1385,0.1431,0.1563,0.1613,0.1734,0.231,0.1777
Mappatura_2020.8695,Mappatura_2020,03015086,334.1,37,20260512_101812_73_2553_3B,0.11610000000000001,0.1394,0.1686,0.18910000000000002,0.22710000000000002,0.24150000000000002,0.261,0.29960000000000003,0.1074
Mappatura_2020.8729,Mappatura_2020,03108012,135.8,16,20260512_101812_73_2553_3B,0.1188,0.14800000000000002,0.1796,0.19435000000000002,0.222,0.2376,0.2564,0.30175,0.1189
Mappatura_2020.8730,Mappatura_2020,03108012,70.0,8,20260512_101812_73_2553_3B,0.0631,0.0719,0.08355,0.08015,0.0889,0.08020000000000001,0.10395,0.16325,0.3411
Mappatura_2020.8732,Mappatura_2020,03108012,6657.4,738,20260512_101812_73_2553_3B,0.096,0.10915000000000001,0.125,0.13055,0.14070000000000002,0.1429,0.1569,0.22595,0.2252
Mappatura_2020.8735,Mappatura_2020,03108012,570.5,58,20260512_101812_73_2553_3B,0.08655,0.10350000000000001,0.1222,0.12525,0.12745,0.12975,0.1477,0.26735000000000003,0.3465
Mappatura_2020.8737,Mappatura_2020,03108012,53.5,5,20260512_101812_73_2553_3B,0.0611,0.07490000000000001,0.0888,0.0867,0.0926,0.0903,0.1129,0.2316,0.439
Mappatura_2020.8740,Mappatura_2020,03108012,206.9,18,20260512_101812_73_2553_3B,0.1458,0.16290000000000002,0.19755,0.21305000000000002,0.24045000000000002,0.2514,0.27485000000000004,0.30160000000000003,0.0908
Mappatura_2020.8741,Mappatura_2020,03108012,156.3,20,20260512_101812_73_2553_3B,0.23450000000000001,0.2841,0.31465000000000004,0.32725000000000004,0.31585,0.33190000000000003,0.32925000000000004,0.34865,0.0246
Mappatura_2020.8742,Mappatura_2020,03108012,197.8,21,20260512_101812_73_2553_3B,0.17700000000000002,0.2187,0.24430000000000002,0.25070000000000003,0.22590000000000002,0.2526,0.2477,0.2972,0.0811
Mappatura_2020.8745,Mappatura_2020,03108012,105.7,10,20260512_101812_73_2553_3B,0.0878,0.11065000000000001,0.1259,0.13385,0.13620000000000002,0.1414,0.1456,0.19690000000000002,0.1641
Mappatura_2020.8746,Mappatura_2020,03108012,57.7,8,20260512_101812_73_2553_3B,0.0843,0.10345,0.1273,0.12395,0.1257,0.1351,0.15035,0.2571,0.3111
Mappatura_2020.8750,Mappatura_2020,03108012,97.5,12,20260512_101812_73_2553_3B,0.09820000000000001,0.12300000000000001,0.1361,0.13870000000000002,0.1486,0.1628,0.16245,0.22510000000000002,0.1606
Mappatura_2020.8752,Mappatura_2020,03108012,135.2,14,20260512_101812_73_2553_3B,0.0867,0.10350000000000001,0.12255,0.12890000000000001,0.13195,0.13970000000000002,0.15245,0.22995000000000002,0.2441
Mappatura_2020.8753,Mappatura_2020,03108012,320.9,38,20260512_101812_73_2553_3B,0.20450000000000002,0.24595,0.27790000000000004,0.28290000000000004,0.28555,0.3008,0.29445,0.319,0.0294
Mappatura_2020.8754,Mappatura_2020,03108012,140.8,16,20260512_101812_73_2553_3B,0.0708,0.08745,0.09775,0.1032,0.10845,0.11425,0.13240000000000002,0.22065,0.3177
Mappatura_2020.8756,Mappatura_2020,03108012,164.6,18,20260512_101812_73_2553_3B,0.0907,0.10195,0.12000000000000001,0.12445,0.13215000000000002,0.1369,0.1491,0.2257,0.2449
Mappatura_2020.8757,Mappatura_2020,03108012,157.3,17,20260512_101812_73_2553_3B,0.2081,0.2592,0.2934,0.2852,0.2798,0.2964,0.2871,0.315,0.0304
Mappatura_2020.8758,Mappatura_2020,03108012,54.3,9,20260512_101812_73_2553_3B,0.06760000000000001,0.08410000000000001,0.1003,0.1077,0.12050000000000001,0.12350000000000001,0.1461,0.2252,0.2917
Mappatura_2020.8760,Mappatura_2020,03108012,2523.9,282,20260512_101812_73_2553_3B,0.16035000000000002,0.1781,0.20495000000000002,0.2117,0.22435000000000002,0.22340000000000002,0.23720000000000002,0.25930000000000003,0.0744
Mappatura_2020.8761,Mappatura_2020,03108012,75.9,9,20260512_101812_73_2553_3B,0.0916,0.10830000000000001,0.1341,0.14120000000000002,0.136,0.1469,0.1641,0.2642,0.2853
Mappatura_2020.8763,Mappatura_2020,03108012,81.5,8,20260512_101812_73_2553_3B,0.07690000000000001,0.0887,0.11055000000000001,0.1202,0.1274,0.13515000000000002,0.14615,0.21350000000000002,0.2247
Mappatura_2020.8765,Mappatura_2020,03108012,86.5,9,20260512_101812_73_2553_3B,0.0848,0.1061,0.12000000000000001,0.1255,0.1323,0.1305,0.1469,0.20850000000000002,0.2301
Mappatura_2020.8766,Mappatura_2020,03108012,518.3,56,20260512_101812_73_2553_3B,0.1298,0.1573,0.18965,0.21075000000000002,0.24215,0.25095,0.27440000000000003,0.3083,0.1025
Mappatura_2020.8767,Mappatura_2020,03108012,259.1,33,20260512_101812_73_2553_3B,0.0742,0.0915,0.1046,0.1068,0.1111,0.11800000000000001,0.13570000000000002,0.265,0.3838
Mappatura_2020.8768,Mappatura_2020,03108012,61.2,5,20260512_101812_73_2553_3B,0.0719,0.0931,0.111,0.10880000000000001,0.1111,0.12430000000000001,0.13040000000000002,0.1816,0.1873
Mappatura_2020.8769,Mappatura_2020,03108012,121.4,11,20260512_101812_73_2553_3B,0.21280000000000002,0.22460000000000002,0.2654,0.2684,0.2982,0.3024,0.31420000000000003,0.3637,0.092
Mappatura_2020.8772,Mappatura_2020,03108012,60.6,6,20260512_101812_73_2553_3B,0.05135,0.06475,0.0834,0.0852,0.08020000000000001,0.08395000000000001,0.1058,0.22635000000000002,0.4589
Mappatura_2020.8773,Mappatura_2020,03108012,41.4,6,20260512_101812_73_2553_3B,0.07545,0.10775,0.1208,0.12350000000000001,0.117,0.1292,0.13465000000000002,0.2497,0.318
Mappatura_2020.8775,Mappatura_2020,03108012,572.7,60,20260512_101812_73_2553_3B,0.07830000000000001,0.09145,0.10640000000000001,0.1121,0.11795,0.12000000000000001,0.13855,0.23865,0.3308
Mappatura_2020.8778,Mappatura_2020,03108012,165.9,20,20260512_101812_73_2553_3B,0.1497,0.2015,0.21975,0.22160000000000002,0.20585,0.22260000000000002,0.21665,0.29525,0.1403
Mappatura_2020.8779,Mappatura_2020,03108012,85.6,9,20260512_101812_73_2553_3B,0.0733,0.08170000000000001,0.0988,0.10360000000000001,0.1126,0.11040000000000001,0.1279,0.17950000000000002,0.2384
Mappatura_2020.8781,Mappatura_2020,03108012,53.3,8,20260512_101812_73_2553_3B,0.06365,0.0816,0.0955,0.1037,0.10675000000000001,0.11085,0.12935,0.21235,0.314
Mappatura_2020.8783,Mappatura_2020,03108012,194.8,20,20260512_101812_73_2553_3B,0.29785,0.33590000000000003,0.37015000000000003,0.37420000000000003,0.3919,0.40030000000000004,0.40785000000000005,0.42660000000000003,0.0318
Mappatura_2020.8786,Mappatura_2020,03108012,79.3,7,20260512_101812_73_2553_3B,0.1356,0.1781,0.1976,0.2044,0.1879,0.20170000000000002,0.1983,0.2515,0.1099
Mappatura_2020.8788,Mappatura_2020,03108012,398.0,43,20260512_101812_73_2553_3B,0.1014,0.12610000000000002,0.1495,0.1578,0.1696,0.1728,0.1778,0.2281,0.1379
Mappatura_2020.8789,Mappatura_2020,03108012,405.7,44,20260512_101812_73_2553_3B,0.0742,0.08945,0.1042,0.10705,0.1124,0.11785000000000001,0.132,0.21495,0.2918
Mappatura_2020.8794,Mappatura_2020,03108012,90.2,8,20260512_101812_73_2553_3B,0.08120000000000001,0.09730000000000001,0.1077,0.11695000000000001,0.12050000000000001,0.12795,0.1394,0.21045,0.2438
Mappatura_2020.8795,Mappatura_2020,03108012,194.0,19,20260512_101812_73_2553_3B,0.09190000000000001,0.10740000000000001,0.12150000000000001,0.1277,0.1363,0.14070000000000002,0.154,0.224,0.2284
Mappatura_2020.8796,Mappatura_2020,03108012,288.5,30,20260512_101812_73_2553_3B,0.21765,0.27,0.29865,0.30115000000000003,0.2808,0.29645,0.2841,0.3316,0.056
Mappatura_2020.8797,Mappatura_2020,03108012,180.3,22,20260512_101812_73_2553_3B,0.18285,0.2172,0.23945000000000002,0.2509,0.26685000000000003,0.26,0.2747,0.32220000000000004,0.1068
Mappatura_2020.8798,Mappatura_2020,03108012,79.1,8,20260512_101812_73_2553_3B,0.08595,0.0942,0.1096,0.11735000000000001,0.1292,0.12560000000000002,0.14785,0.23195000000000002,0.2974
Mappatura_2020.8799,Mappatura_2020,03108012,1551.4,168,20260512_101812_73_2553_3B,0.09580000000000001,0.11080000000000001,0.1293,0.13345,0.1454,0.149,0.16275,0.23105,0.2159
Mappatura_2020.8800,Mappatura_2020,03108012,124.8,16,20260512_101812_73_2553_3B,0.21935000000000002,0.2635,0.2927,0.29595,0.28045000000000003,0.2995,0.28205,0.31225,0.0208
Mappatura_2020.8801,Mappatura_2020,03108012,1142.4,125,20260512_101812_73_2553_3B,0.22440000000000002,0.25880000000000003,0.28900000000000003,0.2939,0.3017,0.314,0.31170000000000003,0.3514,0.0562
Mappatura_2020.8803,Mappatura_2020,03108012,105.1,10,20260512_101812_73_2553_3B,0.061200000000000004,0.07400000000000001,0.09275,0.09555000000000001,0.0976,0.09705000000000001,0.12385,0.25275000000000003,0.4451
Mappatura_2020.8804,Mappatura_2020,03108012,44.2,6,20260512_101812_73_2553_3B,0.0444,0.04505,0.07575,0.084,0.08425,0.0711,0.1361,0.33485000000000004,0.6497
Mappatura_2020.8806,Mappatura_2020,03108012,91.6,8,20260512_101812_73_2553_3B,0.11555,0.11695000000000001,0.1411,0.14995,0.17785,0.1625,0.19385000000000002,0.23140000000000002,0.1749
Mappatura_2020.8807,Mappatura_2020,03108012,115.9,12,20260512_101812_73_2553_3B,0.19010000000000002,0.22335000000000002,0.25485,0.26025000000000004,0.26175000000000004,0.273,0.274,0.30210000000000004,0.0506
Mappatura_2020.8808,Mappatura_2020,03108012,1507.2,168,20260512_101812_73_2553_3B,0.08965000000000001,0.1028,0.1203,0.12665,0.1365,0.1389,0.15405000000000002,0.22045,0.2269
Mappatura_2020.8809,Mappatura_2020,03108012,898.5,100,20260512_101812_73_2553_3B,0.21005000000000001,0.2424,0.26255,0.26565,0.2735,0.2742,0.27765,0.2948,0.0362
Mappatura_2020.8811,Mappatura_2020,03108012,496.1,57,20260512_101812_73_2553_3B,0.0999,0.12380000000000001,0.1467,0.1491,0.1559,0.16110000000000002,0.16790000000000002,0.2298,0.1757
Mappatura_2020.8812,Mappatura_2020,03108012,5988.1,665,20260512_101812_73_2553_3B,0.2847,0.3309,0.3672,0.37160000000000004,0.385,0.3899,0.38620000000000004,0.3786,-0.0147
Mappatura_2020.8813,Mappatura_2020,03108012,2604.3,288,20260512_101812_73_2553_3B,0.2691,0.3057,0.3458,0.3549,0.36935,0.37315000000000004,0.37570000000000003,0.3997,0.0344
