gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_blue,sr_green,sr_red,sr_nir,ndvi
Mappature_precedenti.946,PRAL,03012026,708.8,81,20260330_105818_41_2514_3B,0.08370000000000001,0.08800000000000001,0.0974,0.1446,0.195
Mappature_precedenti.950,PRAL,03012026,64.0,8,20260330_105818_41_2514_3B,0.11855,0.12245,0.1565,0.2248,0.1791
Mappature_precedenti.954,PRAL,03012026,149.0,14,20260330_105818_41_2514_3B,0.2783,0.30305000000000004,0.32245,0.3299,0.0114
Mappature_precedenti.956,PRAL,03012026,6379.4,708,20260330_105818_41_2514_3B,0.26615,0.28835,0.30545,0.32765,0.0351
Mappature_precedenti.959,PRAL,03012026,57.7,6,20260330_105818_41_2514_3B,0.0699,0.08005000000000001,0.09555000000000001,0.13275,0.1629
Mappature_precedenti.966,PRAL,03012026,388.2,47,20260330_105818_41_2514_3B,0.26330000000000003,0.2882,0.3014,0.3161,0.0238
Mappature_precedenti.971,PRAL,03012026,589.1,64,20260330_105818_41_2514_3B,0.09605000000000001,0.0876,0.1119,0.1177,0.0253
Mappature_precedenti.976,PRAL,03012026,224.2,25,20260330_105818_41_2514_3B,0.0796,0.08600000000000001,0.09140000000000001,0.1433,0.2211
Mappature_precedenti.978,PRAL,03012026,261.6,29,20260330_105818_41_2514_3B,0.2761,0.2906,0.31620000000000004,0.3231,0.0108
Mappature_precedenti.980,PRAL,03012026,127.0,14,20260330_105818_41_2514_3B,0.06105,0.0645,0.0693,0.11330000000000001,0.241
Mappature_precedenti.984,PRAL,03012026,353.5,39,20260330_105818_41_2514_3B,0.1158,0.11760000000000001,0.12660000000000002,0.1375,0.0413
Mappature_precedenti.985,PRAL,03012026,165.8,16,20260330_105818_41_2514_3B,0.2538,0.26625,0.2686,0.2908,0.0397
Mappature_precedenti.987,PRAL,03012026,564.2,63,20260330_105818_41_2514_3B,0.1096,0.1269,0.1398,0.22710000000000002,0.2379
Mappature_precedenti.990,PRAL,03012026,61.6,7,20260330_105818_41_2514_3B,0.1605,0.1668,0.17220000000000002,0.19160000000000002,0.0533
Mappature_precedenti.999,PRAL,03012026,48.4,7,20260330_105818_41_2514_3B,0.25730000000000003,0.2621,0.29510000000000003,0.2606,-0.0621
Mappature_precedenti.1003,PRAL,03012026,49.9,6,20260330_105818_41_2514_3B,0.0848,0.0927,0.09920000000000001,0.2069,0.3518
Mappature_precedenti.1005,PRAL,03012026,87.0,8,20260330_105818_41_2514_3B,0.40185000000000004,0.44530000000000003,0.48205000000000003,0.5213,0.0391
Mappature_precedenti.1011,PRAL,03012026,679.8,76,20260330_105818_41_2514_3B,0.2368,0.2676,0.27640000000000003,0.33175,0.091
Mappature_precedenti.1013,PRAL,03012026,100.4,10,20260330_105818_41_2514_3B,0.1424,0.15775,0.14745,0.1821,0.1051
Mappature_precedenti.1014,PRAL,03012026,202.7,23,20260330_105818_41_2514_3B,0.2403,0.25320000000000004,0.26830000000000004,0.2702,0.0035
Mappature_precedenti.1017,PRAL,03012026,45.4,6,20260330_105818_41_2514_3B,0.11745,0.12435,0.1398,0.14585,0.0212
Mappature_precedenti.1021,PRAL,03012026,49.8,5,20260330_105818_41_2514_3B,0.0478,0.057,0.09620000000000001,0.1632,0.2583
Mappature_precedenti.1023,PRAL,03012026,661.1,74,20260330_105818_41_2514_3B,0.25825000000000004,0.29815,0.29305000000000003,0.32555,0.0525
Mappature_precedenti.1030,PRAL,03012026,49.2,5,20260330_105818_41_2514_3B,0.06430000000000001,0.081,0.0864,0.1719,0.331
Mappature_precedenti.1034,PRAL,03012026,1254.3,140,20260330_105818_41_2514_3B,0.1422,0.15635000000000002,0.18065,0.2657,0.1905
Mappature_precedenti.1036,PRAL,03012026,93.0,12,20260330_105818_41_2514_3B,0.12635000000000002,0.14170000000000002,0.14885,0.24065,0.2357
Mappature_precedenti.1039,PRAL,03012026,126.2,14,20260330_105818_41_2514_3B,0.1155,0.1401,0.16445,0.25375000000000003,0.2135
Mappature_precedenti.1042,PRAL,03012026,889.2,56,20260330_105818_41_2514_3B,0.16275,0.17335,0.18505000000000002,0.1971,0.0315
Mappature_precedenti.1045,PRAL,03012026,53.5,6,20260330_105818_41_2514_3B,0.075,0.0818,0.08460000000000001,0.15585000000000002,0.2963
Mappature_precedenti.1046,PRAL,03012026,665.5,69,20260330_105818_41_2514_3B,0.0966,0.0981,0.1062,0.1237,0.0761
Mappature_precedenti.1052,PRAL,03012026,87.9,13,20260330_105818_41_2514_3B,0.09630000000000001,0.10830000000000001,0.12560000000000002,0.18510000000000001,0.1915
Mappature_precedenti.1055,PRAL,03012026,45.3,5,20260330_105818_41_2514_3B,0.22840000000000002,0.2718,0.2927,0.336,0.0689
Mappature_precedenti.1058,PRAL,03012026,41.1,5,20260330_105818_41_2514_3B,0.1723,0.1786,0.1802,0.2005,0.0533
Mappature_precedenti.1064,PRAL,03012026,376.4,42,20260330_105818_41_2514_3B,0.06825,0.08030000000000001,0.09050000000000001,0.11945,0.1379
Mappature_precedenti.1067,PRAL,03012026,560.6,63,20260330_105818_41_2514_3B,0.057600000000000005,0.0614,0.06620000000000001,0.101,0.2081
Mappature_precedenti.1069,PRAL,03012026,131.0,15,20260330_105818_41_2514_3B,0.2275,0.23420000000000002,0.2558,0.2631,0.0141
Mappature_precedenti.1078,PRAL,03012026,55.1,7,20260330_105818_41_2514_3B,0.0553,0.0663,0.0699,0.1121,0.2319
Mappature_precedenti.1081,PRAL,03012026,62.2,7,20260330_105818_41_2514_3B,0.1918,0.21050000000000002,0.22080000000000002,0.26130000000000003,0.084
Mappature_precedenti.1082,PRAL,03012026,428.6,48,20260330_105818_41_2514_3B,0.2495,0.2931,0.3199,0.34585,0.039
Mappature_precedenti.1090,PRAL,03012026,118.3,13,20260330_105818_41_2514_3B,0.2006,0.2156,0.2228,0.2629,0.0826
Mappature_precedenti.1092,PRAL,03012026,50.9,6,20260330_105818_41_2514_3B,0.0716,0.0765,0.07955000000000001,0.1257,0.2248
Mappature_precedenti.1099,PRAL,03012026,104.0,12,20260330_105818_41_2514_3B,0.0781,0.09215000000000001,0.0951,0.15395,0.2363
Mappature_precedenti.1102,PRAL,03012026,65.4,7,20260330_105818_41_2514_3B,0.1013,0.12190000000000001,0.14500000000000002,0.21910000000000002,0.2035
Mappature_precedenti.1104,PRAL,03012026,414.8,49,20260330_105818_41_2514_3B,0.099,0.11330000000000001,0.12390000000000001,0.2063,0.2495
Mappature_precedenti.1106,PRAL,03012026,70.9,8,20260330_105818_41_2514_3B,0.21245,0.23725000000000002,0.24795,0.31855,0.1246
Mappature_precedenti.1107,PRAL,03012026,565.1,61,20260330_105818_41_2514_3B,0.1184,0.12010000000000001,0.1383,0.1494,0.0386
Mappature_precedenti.1112,PRAL,03012026,44.0,5,20260330_105818_41_2514_3B,0.2144,0.234,0.2576,0.2856,0.0515
Mappature_precedenti.1113,PRAL,03012026,630.9,71,20260330_105818_41_2514_3B,0.1849,0.2053,0.20770000000000002,0.2791,0.1467
Mappature_precedenti.1117,PRAL,03012026,1419.5,156,20260330_105818_41_2514_3B,0.27085000000000004,0.29460000000000003,0.33855,0.3801,0.0578
Mappature_precedenti.1119,PRAL,03012026,88.1,8,20260330_105818_41_2514_3B,0.19970000000000002,0.21615,0.23420000000000002,0.25275000000000003,0.0381
Mappature_precedenti.1122,PRAL,03012026,43.3,5,20260330_105818_41_2514_3B,0.039900000000000005,0.0523,0.0558,0.0981,0.2749
Mappature_precedenti.1131,PRAL,03012026,57.2,6,20260330_105818_41_2514_3B,0.1115,0.13,0.1231,0.21705000000000002,0.2762
Mappature_precedenti.1138,PRAL,03012026,1018.6,113,20260330_105818_41_2514_3B,0.3008,0.28200000000000003,0.32180000000000003,0.2862,-0.0586
Mappature_precedenti.1156,PRAL,03012026,48.9,6,20260330_105818_41_2514_3B,0.25185,0.22285000000000002,0.26855,0.20020000000000002,-0.1458
Mappature_precedenti.1162,PRAL,03012026,420.8,44,20260330_105818_41_2514_3B,0.1791,0.1967,0.21605000000000002,0.29315,0.1514
Mappature_precedenti.1166,PRAL,03012026,49.3,7,20260330_105818_41_2514_3B,0.1051,0.11030000000000001,0.12490000000000001,0.1443,0.0721
Mappature_precedenti.1168,PRAL,03012026,117.5,13,20260330_105818_41_2514_3B,0.11850000000000001,0.13540000000000002,0.1514,0.23700000000000002,0.2204
Mappature_precedenti.1171,PRAL,03012026,144.6,17,20260330_105818_41_2514_3B,0.2644,0.2954,0.3131,0.328,0.0232
Mappature_precedenti.1173,PRAL,03012026,123.0,13,20260330_105818_41_2514_3B,0.1048,0.11910000000000001,0.12860000000000002,0.2383,0.299
Mappature_precedenti.1175,PRAL,03012026,87.7,9,20260330_105818_41_2514_3B,0.14400000000000002,0.14930000000000002,0.1557,0.17370000000000002,0.0546
Mappature_precedenti.1179,PRAL,03012026,53.9,7,20260330_105818_41_2514_3B,0.0536,0.0654,0.1081,0.1791,0.2472
Mappature_precedenti.1181,PRAL,03012026,602.9,66,20260330_105818_41_2514_3B,0.11705,0.1144,0.1264,0.15005000000000002,0.0855
Mappature_precedenti.1182,PRAL,03012026,51.2,6,20260330_105818_41_2514_3B,0.062,0.06755,0.0761,0.15585000000000002,0.3438
Mappature_precedenti.1185,PRAL,03012026,566.6,66,20260330_105818_41_2514_3B,0.35645000000000004,0.41065,0.4178,0.47695000000000004,0.0661
Mappature_precedenti.1192,PRAL,03012026,178.1,16,20260330_105818_41_2514_3B,0.23950000000000002,0.25005,0.27575,0.27665,0.0016
Mappature_precedenti.1196,PRAL,03012026,130.7,14,20260330_105818_41_2514_3B,0.38665,0.43185,0.4882,0.5628000000000001,0.071
Mappature_precedenti.1198,PRAL,03012026,320.2,36,20260330_105818_41_2514_3B,0.0955,0.1038,0.1206,0.17695,0.1894
Mappature_precedenti.1199,PRAL,03012026,48.9,5,20260330_105818_41_2514_3B,0.08410000000000001,0.0767,0.0993,0.1257,0.1173
Mappature_precedenti.1205,PRAL,03012026,77.6,9,20260330_105818_41_2514_3B,0.10690000000000001,0.1321,0.13970000000000002,0.2076,0.1955
Mappature_precedenti.1210,PRAL,03012026,49.9,6,20260330_105818_41_2514_3B,0.12715,0.12890000000000001,0.1381,0.18000000000000002,0.1317
Mappature_precedenti.1211,PRAL,03012026,280.1,30,20260330_105818_41_2514_3B,0.07755000000000001,0.08170000000000001,0.0908,0.1373,0.2039
Mappature_precedenti.1215,PRAL,03012026,140.7,14,20260330_105818_41_2514_3B,0.11105000000000001,0.132,0.15360000000000001,0.28815,0.3046
Mappature_precedenti.1223,PRAL,03012026,46.4,5,20260330_105818_41_2514_3B,0.0634,0.0639,0.0693,0.1126,0.238
Mappature_precedenti.1224,PRAL,03012026,89.9,10,20260330_105818_41_2514_3B,0.10930000000000001,0.12685000000000002,0.1393,0.25385,0.2914
Mappature_precedenti.1227,PRAL,03012026,76.1,8,20260330_105818_41_2514_3B,0.14020000000000002,0.15085,0.16670000000000001,0.20650000000000002,0.1066
Mappature_precedenti.1230,PRAL,03012026,1297.1,143,20260330_105818_41_2514_3B,0.057,0.06470000000000001,0.07350000000000001,0.1105,0.2011
Mappature_precedenti.1231,PRAL,03012026,132.4,15,20260330_105818_41_2514_3B,0.32370000000000004,0.37220000000000003,0.3972,0.3504,-0.0626
Mappature_precedenti.1232,PRAL,03012026,615.8,68,20260330_105818_41_2514_3B,0.1051,0.11800000000000001,0.1298,0.20980000000000001,0.2356
Mappature_precedenti.1234,PRAL,03012026,213.8,23,20260330_105818_41_2514_3B,0.0849,0.092,0.1048,0.164,0.2202
Mappature_precedenti.1235,PRAL,03012026,39.0,5,20260330_105818_41_2514_3B,0.08120000000000001,0.0931,0.0999,0.1184,0.0847
Mappature_precedenti.1236,PRAL,03012026,84.0,9,20260330_105818_41_2514_3B,0.0984,0.10890000000000001,0.11950000000000001,0.21860000000000002,0.2931
Mappature_precedenti.1240,PRAL,03012026,110.4,12,20260330_105818_41_2514_3B,0.16765000000000002,0.16855,0.17715,0.19745000000000001,0.0542
Mappature_precedenti.1244,PRAL,03012026,96.8,11,20260330_105818_41_2514_3B,0.1718,0.1806,0.19540000000000002,0.2676,0.1559
Mappature_precedenti.1253,PRAL,03012026,637.2,71,20260330_105818_41_2514_3B,0.2499,0.3002,0.30920000000000003,0.3674,0.086
Mappature_precedenti.1255,PRAL,03012026,550.1,62,20260330_105818_41_2514_3B,0.41005,0.47355,0.52085,0.6043000000000001,0.0742
Mappature_precedenti.1259,PRAL,03012026,82.6,14,20260330_105818_41_2514_3B,0.17450000000000002,0.1836,0.20015000000000002,0.2479,0.1066
Mappature_precedenti.1268,PRAL,03012026,47.5,5,20260330_105818_41_2514_3B,0.0482,0.0471,0.0523,0.092,0.2751
Mappature_precedenti.1278,PRAL,03012026,183.0,20,20260330_105818_41_2514_3B,0.251,0.27245,0.28350000000000003,0.35855000000000004,0.1169
Mappature_precedenti.1280,PRAL,03012026,229.0,26,20260330_105818_41_2514_3B,0.113,0.1134,0.11760000000000001,0.14145000000000002,0.0921
Mappature_precedenti.1282,PRAL,03012026,50.8,5,20260330_105818_41_2514_3B,0.0458,0.0492,0.055200000000000006,0.0815,0.1924
Mappature_precedenti.1284,PRAL,03012026,733.9,83,20260330_105818_41_2514_3B,0.2139,0.221,0.2313,0.2609,0.0601
Mappature_precedenti.1290,PRAL,03012026,66.4,6,20260330_105818_41_2514_3B,0.059800000000000006,0.06615,0.07595,0.13525,0.2808
Mappature_precedenti.1292,PRAL,03012026,62.8,7,20260330_105818_41_2514_3B,0.21680000000000002,0.2311,0.24550000000000002,0.305,0.1081
Mappature_precedenti.1293,PRAL,03012026,621.4,70,20260330_105818_41_2514_3B,0.0833,0.09575,0.10355,0.19625,0.3092
Mappature_precedenti.1295,PRAL,03012026,275.8,32,20260330_105818_41_2514_3B,0.25165,0.28195000000000003,0.29455000000000003,0.322,0.0445
Mappature_precedenti.1296,PRAL,03012026,184.2,22,20260330_105818_41_2514_3B,0.20985,0.22190000000000001,0.22935,0.2474,0.0379
Mappature_precedenti.1303,PRAL,03012026,140.5,15,20260330_105818_41_2514_3B,0.1356,0.1454,0.14800000000000002,0.1764,0.0875
Mappature_precedenti.1313,PRAL,03012026,108.3,13,20260330_105818_41_2514_3B,0.1288,0.13540000000000002,0.1337,0.1521,0.0644
Mappature_precedenti.1317,PRAL,03012026,143.1,15,20260330_105818_41_2514_3B,0.1562,0.16690000000000002,0.1646,0.1764,0.0346
Mappature_precedenti.1318,PRAL,03012026,209.1,24,20260330_105818_41_2514_3B,0.0869,0.09430000000000001,0.11025,0.1724,0.2199
Mappature_precedenti.1325,PRAL,03012026,174.2,16,20260330_105818_41_2514_3B,0.062,0.06335,0.0697,0.11425,0.2422
Mappature_precedenti.1326,PRAL,03012026,66.2,8,20260330_105818_41_2514_3B,0.04915,0.056150000000000005,0.061200000000000004,0.1008,0.2444
Mappature_precedenti.1335,PRAL,03012026,138.2,15,20260330_105818_41_2514_3B,0.07390000000000001,0.07440000000000001,0.10160000000000001,0.1279,0.1146
Mappature_precedenti.1338,PRAL,03012026,58.0,7,20260330_105818_41_2514_3B,0.1391,0.15,0.1492,0.1773,0.0861
Mappature_precedenti.1339,PRAL,03012026,87.5,9,20260330_105818_41_2514_3B,0.09240000000000001,0.0941,0.1328,0.1383,0.0203
Mappature_precedenti.1340,PRAL,03012026,382.6,42,20260330_105818_41_2514_3B,0.13495000000000001,0.1358,0.14555,0.1635,0.0581
Mappature_precedenti.1344,PRAL,03012026,189.9,22,20260330_105818_41_2514_3B,0.07685,0.08385000000000001,0.09375,0.16190000000000002,0.2666
Mappature_precedenti.1348,PRAL,03012026,308.2,35,20260330_105818_41_2514_3B,0.1202,0.13970000000000002,0.1655,0.2117,0.1225
Mappature_precedenti.1350,PRAL,03012026,209.7,22,20260330_105818_41_2514_3B,0.08710000000000001,0.1044,0.11225,0.21055000000000001,0.3045
Mappature_precedenti.1351,PRAL,03012026,187.0,21,20260330_105818_41_2514_3B,0.2513,0.26380000000000003,0.2736,0.3105,0.0632
Mappature_precedenti.1352,PRAL,03012026,291.4,33,20260330_105818_41_2514_3B,0.2984,0.31370000000000003,0.34,0.3486,0.0125
Mappature_precedenti.1355,PRAL,03012026,1002.3,107,20260330_105818_41_2514_3B,0.0869,0.0941,0.1077,0.12860000000000002,0.0884
Mappature_precedenti.1361,PRAL,03012026,73.6,8,20260330_105818_41_2514_3B,0.17585,0.2167,0.20700000000000002,0.28165,0.1528
Mappature_precedenti.1365,PRAL,03012026,84.2,9,20260330_105818_41_2514_3B,0.27290000000000003,0.2904,0.32220000000000004,0.28850000000000003,-0.0552
Mappature_precedenti.1374,PRAL,03012026,420.2,43,20260330_105818_41_2514_3B,0.0952,0.1091,0.1242,0.2001,0.234
Mappature_precedenti.1377,PRAL,03012026,598.4,66,20260330_105818_41_2514_3B,0.22825,0.26845,0.2715,0.3033,0.0553
Mappature_precedenti.1380,PRAL,03012026,57.8,6,20260330_105818_41_2514_3B,0.22110000000000002,0.2424,0.256,0.2806,0.0458
Mappature_precedenti.1383,PRAL,03012026,375.1,42,20260330_105818_41_2514_3B,0.0704,0.0791,0.091,0.1211,0.1419
Mappature_precedenti.1399,PRAL,03012026,857.9,95,20260330_105818_41_2514_3B,0.1131,0.12940000000000002,0.1454,0.2366,0.2387
Mappature_precedenti.1401,PRAL,03012026,61.9,7,20260330_105818_41_2514_3B,0.09580000000000001,0.10990000000000001,0.1213,0.2167,0.2822
Mappature_precedenti.1407,PRAL,03012026,166.6,19,20260330_105818_41_2514_3B,0.083,0.08600000000000001,0.10210000000000001,0.14100000000000001,0.16
Mappature_precedenti.1409,PRAL,03012026,242.3,27,20260330_105818_41_2514_3B,0.1814,0.22030000000000002,0.2063,0.2545,0.1046
Mappature_precedenti.1410,PRAL,03012026,37.3,5,20260330_105818_41_2514_3B,0.1462,0.16290000000000002,0.1784,0.2318,0.1302
Mappature_precedenti.1412,PRAL,03012026,64.2,7,20260330_105818_41_2514_3B,0.2044,0.228,0.2369,0.24380000000000002,0.0144
Mappature_precedenti.1413,PRAL,03012026,3379.4,376,20260330_105818_41_2514_3B,0.11130000000000001,0.1273,0.15455000000000002,0.20450000000000002,0.1391
Mappature_precedenti.1414,PRAL,03012026,67.6,7,20260330_105818_41_2514_3B,0.0427,0.0502,0.0482,0.10840000000000001,0.3844
Mappature_precedenti.1416,PRAL,03012026,481.8,53,20260330_105818_41_2514_3B,0.1531,0.1489,0.15710000000000002,0.16290000000000002,0.0181
Mappature_precedenti.1417,PRAL,03012026,193.1,21,20260330_105818_41_2514_3B,0.0697,0.0816,0.09240000000000001,0.18180000000000002,0.326
Mappature_precedenti.1423,PRAL,03012026,89.8,8,20260330_105818_41_2514_3B,0.09570000000000001,0.10465,0.11585000000000001,0.22110000000000002,0.3124
Mappature_precedenti.1427,PRAL,03012026,40.4,6,20260330_105818_41_2514_3B,0.09920000000000001,0.10695,0.12100000000000001,0.18910000000000002,0.2196
Mappature_precedenti.1428,PRAL,03012026,665.4,73,20260330_105818_41_2514_3B,0.0577,0.07250000000000001,0.08120000000000001,0.2046,0.4318
Mappature_precedenti.1432,PRAL,03012026,111.4,13,20260330_105818_41_2514_3B,0.3055,0.3408,0.36310000000000003,0.3806,0.0235
Mappature_precedenti.1435,PRAL,03012026,186.5,22,20260330_105818_41_2514_3B,0.18715,0.22305,0.22485000000000002,0.29525,0.1354
Mappature_precedenti.1436,PRAL,03012026,59.2,7,20260330_105818_41_2514_3B,0.0716,0.085,0.124,0.20040000000000002,0.2355
Mappature_precedenti.1437,PRAL,03012026,132.4,14,20260330_105818_41_2514_3B,0.06605,0.07265,0.07645,0.1464,0.3139
Mappature_precedenti.1439,PRAL,03012026,765.2,86,20260330_105818_41_2514_3B,0.2644,0.26345,0.29545,0.31085,0.0254
Mappature_precedenti.1450,PRAL,03012040,61.2,6,20260330_105818_41_2514_3B,0.10545,0.12815000000000001,0.14015,0.25765,0.2954
Mappature_precedenti.1451,PRAL,03012040,174.8,21,20260330_105818_41_2514_3B,0.2031,0.2235,0.2594,0.2994,0.0716
Mappature_precedenti.1456,PRAL,03012040,103.2,13,20260330_105818_41_2514_3B,0.0876,0.1013,0.1178,0.18380000000000002,0.2188
Mappature_precedenti.1457,PRAL,03012040,1727.5,191,20260330_105818_41_2514_3B,0.1188,0.12490000000000001,0.14600000000000002,0.20800000000000002,0.1751
Mappature_precedenti.1461,PRAL,03012040,54.8,7,20260330_105818_41_2514_3B,0.0852,0.0947,0.0995,0.253,0.4355
Mappature_precedenti.1463,PRAL,03012040,68.2,8,20260330_105818_41_2514_3B,0.10355,0.12090000000000001,0.13805,0.2141,0.216
Mappature_precedenti.1483,PRAL,03012040,105.6,13,20260330_105818_41_2514_3B,0.16740000000000002,0.1841,0.21810000000000002,0.2674,0.1015
Mappature_precedenti.1484,PRAL,03012040,433.3,49,20260330_105818_41_2514_3B,0.11040000000000001,0.12380000000000001,0.1355,0.23550000000000001,0.2695
Mappature_precedenti.1485,PRAL,03012040,728.0,80,20260330_105818_41_2514_3B,0.11910000000000001,0.13855,0.14715,0.23715,0.2342
Mappature_precedenti.1486,PRAL,03012040,144.5,16,20260330_105818_41_2514_3B,0.09685,0.10990000000000001,0.1163,0.2267,0.3219
Mappature_precedenti.1487,PRAL,03012040,775.4,86,20260330_105818_41_2514_3B,0.1676,0.18130000000000002,0.1898,0.20415,0.0364
Mappature_precedenti.1489,PRAL,03012040,175.6,20,20260330_105818_41_2514_3B,0.12775,0.1472,0.16035000000000002,0.24335,0.2056
Mappature_precedenti.1496,PRAL,03012040,50.2,6,20260330_105818_41_2514_3B,0.20675000000000002,0.21795,0.23065000000000002,0.27745000000000003,0.0921
Mappature_precedenti.1500,PRAL,03012040,108.7,13,20260330_105818_41_2514_3B,0.1134,0.12660000000000002,0.13870000000000002,0.23670000000000002,0.2611
Mappature_precedenti.1501,PRAL,03012040,609.2,67,20260330_105818_41_2514_3B,0.2841,0.3065,0.3239,0.3382,0.0216
Mappature_precedenti.1503,PRAL,03012040,111.3,12,20260330_105818_41_2514_3B,0.22190000000000001,0.23650000000000002,0.24965,0.3028,0.0962
Mappature_precedenti.1508,PRAL,03012040,251.3,28,20260330_105818_41_2514_3B,0.11095000000000001,0.1265,0.14245,0.21435,0.2015
Mappature_precedenti.1518,PRAL,03012040,388.0,42,20260330_105818_41_2514_3B,0.11815,0.1315,0.14750000000000002,0.2543,0.2658
Mappature_precedenti.1519,PRAL,03012040,680.6,76,20260330_105818_41_2514_3B,0.0731,0.08660000000000001,0.09655000000000001,0.165,0.2617
Mappature_precedenti.1527,PRAL,03012040,507.3,57,20260330_105818_41_2514_3B,0.2506,0.25680000000000003,0.2807,0.2892,0.0149
Mappature_precedenti.1528,PRAL,03012040,75.4,8,20260330_105818_41_2514_3B,0.1003,0.11560000000000001,0.12755,0.2059,0.235
Mappature_precedenti.1529,PRAL,03012040,60.8,7,20260330_105818_41_2514_3B,0.19240000000000002,0.18610000000000002,0.2094,0.25630000000000003,0.1007
