wavelength_nm,Chrysotile HS323.1B,Chrysotile coarse fib,Chrysotile fine fib,Tremolite,Actinolite,Antigorite,Concrete (road),Brick red (terracotta),Asphalt tar roof,Asphalt shingle grey,Fiberglass roofing white,Galvanized metal roof,AC roof new,AC roof moderate,AC roof weathered
2165.0,0.86107,0.24103,0.12579,0.76649,0.53783,0.39426,0.34376,0.17714,0.02719,0.07849,0.28319,0.12281,0.39549,0.47309,0.55068
2166.0,0.86100,0.24136,0.12585,0.76692,0.53785,0.39522,0.34362,0.17705,0.02719,0.07846,0.28356,0.12281,0.39536,0.47297,0.55057
2167.0,0.86093,0.24162,0.12590,0.76705,0.53778,0.39615,0.34347,0.17695,0.02720,0.07843,0.28433,0.12281,0.39522,0.47284,0.55046
2168.0,0.86095,0.24184,0.12594,0.76714,0.53771,0.39705,0.34332,0.17684,0.02720,0.07840,0.28553,0.12281,0.39508,0.47273,0.55037
2169.0,0.86110,0.24204,0.12597,0.76696,0.53753,0.39797,0.34318,0.17674,0.02721,0.07837,0.28717,0.12281,0.39497,0.47266,0.55035
2170.0,0.86121,0.24221,0.12600,0.76674,0.53734,0.39882,0.34304,0.17664,0.02722,0.07834,0.28920,0.12282,0.39486,0.47259,0.55031
2171.0,0.86136,0.24237,0.12602,0.76642,0.53710,0.39962,0.34289,0.17654,0.02722,0.07831,0.29153,0.12283,0.39474,0.47251,0.55028
2172.0,0.86139,0.24249,0.12603,0.76603,0.53683,0.40033,0.34271,0.17643,0.02722,0.07827,0.29406,0.12284,0.39458,0.47238,0.55018
2173.0,0.86136,0.24260,0.12603,0.76554,0.53644,0.40098,0.34250,0.17631,0.02722,0.07822,0.29670,0.12284,0.39439,0.47222,0.55005
2174.0,0.86128,0.24269,0.12604,0.76499,0.53599,0.40154,0.34228,0.17618,0.02722,0.07816,0.29934,0.12285,0.39418,0.47203,0.54988
2175.0,0.86113,0.24278,0.12604,0.76451,0.53557,0.40204,0.34205,0.17604,0.02722,0.07811,0.30189,0.12284,0.39395,0.47182,0.54968
2176.0,0.86102,0.24286,0.12605,0.76409,0.53519,0.40246,0.34181,0.17589,0.02721,0.07805,0.30425,0.12282,0.39373,0.47161,0.54949
2177.0,0.86087,0.24294,0.12606,0.76375,0.53474,0.40282,0.34157,0.17573,0.02721,0.07800,0.30636,0.12280,0.39350,0.47139,0.54929
2178.0,0.86079,0.24300,0.12607,0.76352,0.53419,0.40311,0.34132,0.17559,0.02721,0.07794,0.30813,0.12278,0.39327,0.47119,0.54911
2179.0,0.86073,0.24304,0.12607,0.76342,0.53365,0.40331,0.34107,0.17545,0.02721,0.07788,0.30956,0.12277,0.39304,0.47099,0.54894
2180.0,0.86067,0.24306,0.12607,0.76352,0.53316,0.40344,0.34081,0.17530,0.02721,0.07780,0.31063,0.12277,0.39280,0.47077,0.54875
2181.0,0.86062,0.24306,0.12606,0.76363,0.53264,0.40349,0.34052,0.17515,0.02721,0.07772,0.31137,0.12278,0.39253,0.47055,0.54856
2182.0,0.86063,0.24303,0.12605,0.76379,0.53205,0.40347,0.34021,0.17499,0.02720,0.07763,0.31185,0.12280,0.39226,0.47032,0.54838
2183.0,0.86063,0.24298,0.12603,0.76396,0.53149,0.40339,0.33989,0.17482,0.02720,0.07754,0.31219,0.12282,0.39196,0.47008,0.54819
2184.0,0.86074,0.24291,0.12601,0.76419,0.53104,0.40327,0.33956,0.17464,0.02719,0.07744,0.31250,0.12281,0.39167,0.46985,0.54803
2185.0,0.86082,0.24280,0.12599,0.76443,0.53059,0.40307,0.33922,0.17446,0.02718,0.07734,0.31291,0.12279,0.39138,0.46962,0.54786
2186.0,0.86099,0.24268,0.12598,0.76467,0.53008,0.40281,0.33888,0.17429,0.02717,0.07724,0.31350,0.12277,0.39109,0.46941,0.54772
2187.0,0.86109,0.24254,0.12596,0.76493,0.52958,0.40250,0.33855,0.17412,0.02716,0.07714,0.31440,0.12276,0.39081,0.46919,0.54757
2188.0,0.86122,0.24238,0.12595,0.76509,0.52916,0.40210,0.33824,0.17396,0.02716,0.07703,0.31565,0.12277,0.39054,0.46899,0.54743
2189.0,0.86123,0.24220,0.12594,0.76522,0.52873,0.40164,0.33794,0.17381,0.02716,0.07692,0.31727,0.12278,0.39027,0.46876,0.54726
2190.0,0.86109,0.24201,0.12591,0.76522,0.52826,0.40106,0.33766,0.17366,0.02717,0.07682,0.31927,0.12277,0.39000,0.46851,0.54703
2191.0,0.86096,0.24179,0.12588,0.76519,0.52774,0.40048,0.33738,0.17350,0.02718,0.07670,0.32159,0.12275,0.38974,0.46827,0.54681
2192.0,0.86069,0.24154,0.12585,0.76512,0.52721,0.39980,0.33710,0.17334,0.02720,0.07657,0.32415,0.12272,0.38946,0.46800,0.54654
2193.0,0.86054,0.24127,0.12583,0.76501,0.52667,0.39918,0.33683,0.17319,0.02721,0.07643,0.32686,0.12270,0.38920,0.46776,0.54631
2194.0,0.86041,0.24097,0.12581,0.76480,0.52612,0.39854,0.33656,0.17304,0.02721,0.07627,0.32964,0.12269,0.38894,0.46752,0.54610
2195.0,0.86031,0.24065,0.12578,0.76451,0.52558,0.39795,0.33629,0.17288,0.02722,0.07610,0.33237,0.12268,0.38869,0.46729,0.54590
2196.0,0.86034,0.24031,0.12575,0.76420,0.52509,0.39741,0.33602,0.17272,0.02722,0.07594,0.33498,0.12267,0.38845,0.46710,0.54575
2197.0,0.86021,0.23997,0.12571,0.76387,0.52465,0.39684,0.33576,0.17255,0.02722,0.07578,0.33739,0.12267,0.38820,0.46687,0.54554
2198.0,0.86006,0.23960,0.12567,0.76351,0.52419,0.39628,0.33552,0.17238,0.02721,0.07561,0.33956,0.12266,0.38797,0.46665,0.54534
2199.0,0.85986,0.23922,0.12562,0.76313,0.52368,0.39574,0.33530,0.17221,0.02721,0.07543,0.34145,0.12266,0.38775,0.46644,0.54512
2200.0,0.85953,0.23881,0.12558,0.76276,0.52320,0.39519,0.33510,0.17206,0.02720,0.07524,0.34304,0.12266,0.38754,0.46621,0.54487
2201.0,0.85921,0.23838,0.12554,0.76246,0.52275,0.39465,0.33491,0.17191,0.02720,0.07504,0.34433,0.12266,0.38734,0.46599,0.54463
2202.0,0.85881,0.23791,0.12549,0.76215,0.52227,0.39417,0.33473,0.17177,0.02720,0.07484,0.34534,0.12268,0.38714,0.46575,0.54437
2203.0,0.85844,0.23743,0.12543,0.76183,0.52173,0.39360,0.33457,0.17164,0.02720,0.07465,0.34609,0.12269,0.38696,0.46554,0.54412
2204.0,0.85799,0.23692,0.12537,0.76149,0.52118,0.39300,0.33442,0.17152,0.02720,0.07447,0.34660,0.12272,0.38678,0.46531,0.54385
2205.0,0.85765,0.23639,0.12530,0.76117,0.52071,0.39235,0.33429,0.17142,0.02720,0.07430,0.34691,0.12273,0.38663,0.46513,0.54363
2206.0,0.85740,0.23584,0.12522,0.76083,0.52022,0.39170,0.33420,0.17134,0.02720,0.07413,0.34705,0.12275,0.38652,0.46500,0.54348
2207.0,0.85716,0.23527,0.12514,0.76051,0.51958,0.39095,0.33413,0.17125,0.02720,0.07398,0.34708,0.12276,0.38644,0.46489,0.54334
2208.0,0.85694,0.23465,0.12505,0.76019,0.51892,0.39014,0.33411,0.17116,0.02719,0.07384,0.34703,0.12278,0.38639,0.46482,0.54324
2209.0,0.85682,0.23399,0.12494,0.75996,0.51830,0.38929,0.33411,0.17107,0.02719,0.07371,0.34694,0.12280,0.38638,0.46479,0.54320
2210.0,0.85667,0.23325,0.12482,0.75969,0.51765,0.38831,0.33414,0.17099,0.02718,0.07360,0.34681,0.12282,0.38640,0.46478,0.54316
2211.0,0.85634,0.23244,0.12468,0.75940,0.51681,0.38716,0.33419,0.17092,0.02718,0.07352,0.34663,0.12284,0.38641,0.46473,0.54305
2212.0,0.85600,0.23154,0.12452,0.75908,0.51590,0.38587,0.33425,0.17087,0.02718,0.07346,0.34642,0.12286,0.38643,0.46469,0.54295
2213.0,0.85562,0.23055,0.12433,0.75866,0.51502,0.38441,0.33432,0.17084,0.02718,0.07341,0.34618,0.12288,0.38645,0.46465,0.54284
2214.0,0.85508,0.22948,0.12412,0.75819,0.51415,0.38265,0.33440,0.17081,0.02718,0.07337,0.34589,0.12289,0.38647,0.46457,0.54267
2215.0,0.85447,0.22831,0.12389,0.75769,0.51324,0.38069,0.33448,0.17078,0.02718,0.07334,0.34558,0.12289,0.38648,0.46448,0.54248
2216.0,0.85374,0.22706,0.12364,0.75717,0.51229,0.37846,0.33456,0.17073,0.02718,0.07332,0.34524,0.12290,0.38648,0.46435,0.54223
2217.0,0.85286,0.22571,0.12336,0.75664,0.51137,0.37597,0.33462,0.17067,0.02718,0.07330,0.34488,0.12290,0.38645,0.46418,0.54192
2218.0,0.85204,0.22425,0.12306,0.75607,0.51047,0.37323,0.33467,0.17059,0.02717,0.07331,0.34448,0.12289,0.38641,0.46401,0.54162
2219.0,0.85124,0.22267,0.12273,0.75541,0.50953,0.37032,0.33472,0.17051,0.02717,0.07332,0.34404,0.12289,0.38637,0.46385,0.54133
2220.0,0.85019,0.22096,0.12237,0.75464,0.50854,0.36691,0.33477,0.17045,0.02718,0.07335,0.34351,0.12289,0.38631,0.46363,0.54094
2221.0,0.84908,0.21913,0.12199,0.75384,0.50756,0.36318,0.33482,0.17039,0.02719,0.07339,0.34291,0.12288,0.38625,0.46339,0.54053
2222.0,0.84782,0.21716,0.12157,0.75301,0.50663,0.35905,0.33486,0.17034,0.02720,0.07344,0.34223,0.12287,0.38616,0.46310,0.54005
2223.0,0.84627,0.21507,0.12112,0.75206,0.50565,0.35445,0.33488,0.17028,0.02719,0.07350,0.34150,0.12284,0.38602,0.46273,0.53944
2224.0,0.84484,0.21286,0.12065,0.75076,0.50450,0.34955,0.33489,0.17021,0.02719,0.07357,0.34069,0.12280,0.38588,0.46238,0.53887
2225.0,0.84340,0.21052,0.12015,0.74943,0.50337,0.34428,0.33490,0.17014,0.02718,0.07364,0.33982,0.12278,0.38575,0.46202,0.53830
2226.0,0.84195,0.20806,0.11962,0.74789,0.50223,0.33868,0.33492,0.17007,0.02717,0.07372,0.33888,0.12279,0.38562,0.46167,0.53773
2227.0,0.84047,0.20550,0.11908,0.74628,0.50104,0.33261,0.33495,0.17001,0.02717,0.07380,0.33785,0.12281,0.38550,0.46133,0.53715
2228.0,0.83897,0.20285,0.11852,0.74410,0.49952,0.32643,0.33498,0.16996,0.02717,0.07387,0.33674,0.12283,0.38537,0.46097,0.53657
2229.0,0.83740,0.20012,0.11796,0.74186,0.49798,0.31972,0.33499,0.16993,0.02716,0.07393,0.33554,0.12284,0.38523,0.46059,0.53595
2230.0,0.83590,0.19733,0.11739,0.73930,0.49641,0.31329,0.33498,0.16991,0.02717,0.07398,0.33423,0.12285,0.38508,0.46021,0.53535
2231.0,0.83437,0.19452,0.11683,0.73669,0.49483,0.30658,0.33496,0.16988,0.02717,0.07404,0.33282,0.12286,0.38490,0.45981,0.53472
2232.0,0.83291,0.19172,0.11627,0.73317,0.49280,0.30033,0.33493,0.16983,0.02719,0.07410,0.33130,0.12288,0.38473,0.45942,0.53412
2233.0,0.83148,0.18896,0.11573,0.72953,0.49070,0.29421,0.33489,0.16977,0.02720,0.07416,0.32965,0.12289,0.38455,0.45904,0.53353
2234.0,0.83016,0.18628,0.11521,0.72595,0.48868,0.28853,0.33485,0.16970,0.02720,0.07421,0.32785,0.12290,0.38438,0.45868,0.53297
2235.0,0.82892,0.18372,0.11471,0.72238,0.48667,0.28314,0.33482,0.16963,0.02719,0.07425,0.32589,0.12288,0.38423,0.45835,0.53246
2236.0,0.82776,0.18130,0.11424,0.71821,0.48432,0.27818,0.33480,0.16957,0.02717,0.07427,0.32374,0.12287,0.38410,0.45804,0.53198
2237.0,0.82674,0.17903,0.11379,0.71385,0.48186,0.27363,0.33477,0.16952,0.02715,0.07428,0.32141,0.12287,0.38396,0.45776,0.53155
2238.0,0.82574,0.17692,0.11337,0.70985,0.47960,0.26948,0.33471,0.16946,0.02715,0.07428,0.31889,0.12289,0.38382,0.45747,0.53112
2239.0,0.82491,0.17498,0.11297,0.70604,0.47747,0.26578,0.33464,0.16941,0.02715,0.07429,0.31620,0.12293,0.38367,0.45721,0.53075
2240.0,0.82393,0.17320,0.11259,0.70218,0.47529,0.26239,0.33455,0.16935,0.02715,0.07430,0.31334,0.12295,0.38349,0.45690,0.53030
2241.0,0.82294,0.17160,0.11222,0.69826,0.47305,0.25944,0.33446,0.16929,0.02714,0.07431,0.31034,0.12296,0.38331,0.45658,0.52986
2242.0,0.82194,0.17016,0.11186,0.69495,0.47105,0.25680,0.33438,0.16923,0.02713,0.07433,0.30723,0.12294,0.38313,0.45627,0.52940
2243.0,0.82074,0.16888,0.11152,0.69230,0.46928,0.25438,0.33430,0.16917,0.02712,0.07435,0.30405,0.12293,0.38295,0.45591,0.52888
2244.0,0.81932,0.16776,0.11119,0.68995,0.46750,0.25220,0.33425,0.16913,0.02711,0.07436,0.30082,0.12291,0.38275,0.45551,0.52828
2245.0,0.81774,0.16678,0.11088,0.68803,0.46575,0.25018,0.33421,0.16911,0.02710,0.07438,0.29756,0.12290,0.38256,0.45509,0.52762
2246.0,0.81614,0.16593,0.11059,0.68644,0.46409,0.24831,0.33417,0.16909,0.02709,0.07439,0.29430,0.12290,0.38236,0.45466,0.52696
2247.0,0.81459,0.16519,0.11030,0.68548,0.46262,0.24660,0.33412,0.16908,0.02708,0.07440,0.29105,0.12291,0.38217,0.45424,0.52631
2248.0,0.81305,0.16454,0.11002,0.68466,0.46115,0.24499,0.33407,0.16905,0.02707,0.07441,0.28783,0.12292,0.38197,0.45382,0.52566
2249.0,0.81166,0.16397,0.10976,0.68416,0.45966,0.24347,0.33401,0.16902,0.02705,0.07442,0.28469,0.12295,0.38178,0.45343,0.52507
2250.0,0.81034,0.16347,0.10951,0.68370,0.45819,0.24204,0.33396,0.16896,0.02703,0.07442,0.28164,0.12299,0.38159,0.45305,0.52451
2251.0,0.80910,0.16301,0.10926,0.68347,0.45690,0.24070,0.33390,0.16890,0.02702,0.07442,0.27873,0.12302,0.38142,0.45270,0.52398
2252.0,0.80797,0.16258,0.10903,0.68320,0.45560,0.23946,0.33385,0.16884,0.02700,0.07445,0.27597,0.12306,0.38126,0.45238,0.52350
2253.0,0.80687,0.16214,0.10880,0.68246,0.45410,0.23833,0.33380,0.16881,0.02700,0.07450,0.27338,0.12310,0.38111,0.45207,0.52303
2254.0,0.80590,0.16166,0.10857,0.68167,0.45259,0.23733,0.33376,0.16880,0.02700,0.07458,0.27097,0.12314,0.38098,0.45180,0.52262
2255.0,0.80478,0.16110,0.10832,0.68014,0.45105,0.23636,0.33373,0.16880,0.02700,0.07467,0.26874,0.12317,0.38083,0.45149,0.52215
2256.0,0.80367,0.16043,0.10805,0.67852,0.44947,0.23551,0.33369,0.16878,0.02700,0.07477,0.26668,0.12320,0.38069,0.45119,0.52168
2257.0,0.80232,0.15962,0.10776,0.67538,0.44741,0.23458,0.33364,0.16875,0.02700,0.07486,0.26480,0.12323,0.38051,0.45081,0.52112
2258.0,0.80092,0.15865,0.10744,0.67207,0.44528,0.23374,0.33357,0.16871,0.02700,0.07494,0.26310,0.12324,0.38030,0.45041,0.52051
2259.0,0.79931,0.15750,0.10709,0.66801,0.44301,0.23268,0.33345,0.16866,0.02699,0.07502,0.26159,0.12324,0.38004,0.44992,0.51980
2260.0,0.79752,0.15617,0.10672,0.66383,0.44072,0.23164,0.33332,0.16861,0.02699,0.07510,0.26025,0.12323,0.37974,0.44937,0.51900
2261.0,0.79560,0.15465,0.10632,0.65810,0.43775,0.23026,0.33319,0.16856,0.02698,0.07518,0.25911,0.12321,0.37943,0.44879,0.51815
2262.0,0.79335,0.15296,0.10589,0.65195,0.43461,0.22868,0.33310,0.16853,0.02698,0.07525,0.25815,0.12319,0.37912,0.44816,0.51720
2263.0,0.79139,0.15115,0.10543,0.64554,0.43142,0.22687,0.33304,0.16849,0.02697,0.07532,0.25736,0.12317,0.37888,0.44763,0.51638
2264.0,0.78928,0.14925,0.10497,0.63907,0.42820,0.22478,0.33300,0.16846,0.02696,0.07538,0.25670,0.12316,0.37863,0.44707,0.51551
2265.0,0.78749,0.14732,0.10450,0.63153,0.42443,0.22250,0.33295,0.16841,0.02695,0.07543,0.25616,0.12315,0.37840,0.44658,0.51477
2266.0,0.78583,0.14542,0.10404,0.62341,0.42037,0.21990,0.33289,0.16836,0.02693,0.07546,0.25570,0.12316,0.37818,0.44612,0.51407
2267.0,0.78451,0.14362,0.10360,0.61563,0.41641,0.21731,0.33281,0.16830,0.02692,0.07548,0.25534,0.12318,0.37798,0.44574,0.51349
2268.0,0.78342,0.14196,0.10319,0.60810,0.41252,0.21445,0.33274,0.16826,0.02690,0.07550,0.25504,0.12323,0.37781,0.44541,0.51301
2269.0,0.78255,0.14047,0.10282,0.60001,0.40826,0.21172,0.33265,0.16822,0.02689,0.07550,0.25481,0.12327,0.37764,0.44513,0.51261
2270.0,0.78216,0.13918,0.10248,0.59143,0.40368,0.20892,0.33255,0.16819,0.02688,0.07551,0.25461,0.12330,0.37751,0.44495,0.51239
2271.0,0.78155,0.13810,0.10218,0.58333,0.39923,0.20626,0.33243,0.16814,0.02688,0.07552,0.25444,0.12332,0.37734,0.44471,0.51208
2272.0,0.78103,0.13721,0.10191,0.57587,0.39500,0.20357,0.33228,0.16810,0.02686,0.07553,0.25427,0.12333,0.37716,0.44447,0.51178
2273.0,0.78048,0.13653,0.10167,0.56813,0.39056,0.20108,0.33213,0.16805,0.02685,0.07554,0.25412,0.12334,0.37696,0.44421,0.51147
2274.0,0.77994,0.13601,0.10146,0.55997,0.38578,0.19878,0.33197,0.16800,0.02684,0.07557,0.25398,0.12335,0.37677,0.44396,0.51116
2275.0,0.77938,0.13564,0.10127,0.55220,0.38116,0.19655,0.33181,0.16795,0.02683,0.07560,0.25385,0.12337,0.37657,0.44370,0.51084
2276.0,0.77888,0.13537,0.10110,0.54537,0.37689,0.19453,0.33164,0.16789,0.02682,0.07562,0.25371,0.12339,0.37636,0.44345,0.51053
2277.0,0.77830,0.13517,0.10095,0.53833,0.37249,0.19246,0.33144,0.16781,0.02682,0.07563,0.25354,0.12343,0.37613,0.44316,0.51019
2278.0,0.77778,0.13500,0.10079,0.53081,0.36777,0.19049,0.33124,0.16771,0.02681,0.07562,0.25334,0.12346,0.37589,0.44287,0.50985
2279.0,0.77698,0.13483,0.10063,0.52344,0.36311,0.18844,0.33103,0.16760,0.02681,0.07561,0.25313,0.12349,0.37563,0.44252,0.50941
2280.0,0.77607,0.13462,0.10045,0.51707,0.35895,0.18636,0.33084,0.16749,0.02682,0.07559,0.25290,0.12350,0.37536,0.44215,0.50893
2281.0,0.77498,0.13435,0.10026,0.51058,0.35471,0.18425,0.33065,0.16739,0.02681,0.07558,0.25265,0.12350,0.37508,0.44173,0.50838
2282.0,0.77365,0.13402,0.10005,0.50337,0.34994,0.18211,0.33046,0.16729,0.02680,0.07557,0.25238,0.12350,0.37478,0.44126,0.50774
2283.0,0.77223,0.13362,0.09982,0.49616,0.34515,0.17994,0.33025,0.16719,0.02679,0.07555,0.25207,0.12350,0.37445,0.44075,0.50704
2284.0,0.77074,0.13314,0.09956,0.48952,0.34068,0.17774,0.33003,0.16710,0.02678,0.07553,0.25172,0.12348,0.37410,0.44020,0.50631
2285.0,0.76897,0.13261,0.09928,0.48276,0.33613,0.17553,0.32979,0.16700,0.02678,0.07550,0.25136,0.12346,0.37371,0.43959,0.50546
2286.0,0.76691,0.13203,0.09897,0.47458,0.33058,0.17325,0.32955,0.16687,0.02679,0.07546,0.25098,0.12343,0.37329,0.43889,0.50450
2287.0,0.76476,0.13141,0.09865,0.46626,0.32492,0.17095,0.32931,0.16673,0.02681,0.07542,0.25060,0.12340,0.37286,0.43817,0.50349
2288.0,0.76244,0.13076,0.09832,0.45834,0.31951,0.16869,0.32907,0.16660,0.02682,0.07538,0.25021,0.12339,0.37240,0.43741,0.50242
2289.0,0.76007,0.13010,0.09798,0.45041,0.31410,0.16641,0.32882,0.16649,0.02682,0.07536,0.24983,0.12340,0.37194,0.43663,0.50132
2290.0,0.75776,0.12944,0.09763,0.44148,0.30786,0.16423,0.32857,0.16639,0.02681,0.07535,0.24946,0.12342,0.37149,0.43587,0.50025
2291.0,0.75552,0.12878,0.09727,0.43232,0.30144,0.16212,0.32832,0.16629,0.02681,0.07533,0.24912,0.12343,0.37104,0.43512,0.49920
2292.0,0.75345,0.12811,0.09691,0.42447,0.29574,0.16006,0.32808,0.16616,0.02679,0.07529,0.24880,0.12344,0.37062,0.43442,0.49823
2293.0,0.75158,0.12745,0.09653,0.41691,0.29018,0.15812,0.32784,0.16600,0.02678,0.07524,0.24853,0.12346,0.37022,0.43378,0.49734
2294.0,0.74986,0.12677,0.09614,0.40975,0.28462,0.15626,0.32760,0.16584,0.02678,0.07518,0.24831,0.12349,0.36983,0.43317,0.49651
2295.0,0.74828,0.12607,0.09573,0.40271,0.27903,0.15445,0.32737,0.16568,0.02678,0.07511,0.24815,0.12352,0.36946,0.43259,0.49573
2296.0,0.74675,0.12533,0.09531,0.39756,0.27465,0.15270,0.32713,0.16554,0.02678,0.07504,0.24805,0.12356,0.36909,0.43204,0.49498
2297.0,0.74513,0.12456,0.09487,0.39330,0.27082,0.15089,0.32690,0.16542,0.02677,0.07497,0.24799,0.12359,0.36872,0.43146,0.49419
2298.0,0.74337,0.12373,0.09442,0.38989,0.26748,0.14908,0.32669,0.16531,0.02675,0.07491,0.24795,0.12362,0.36836,0.43086,0.49336
2299.0,0.74137,0.12284,0.09395,0.38698,0.26441,0.14727,0.32647,0.16521,0.02673,0.07485,0.24794,0.12365,0.36796,0.43020,0.49243
2300.0,0.73918,0.12189,0.09347,0.38492,0.26210,0.14545,0.32625,0.16509,0.02671,0.07479,0.24798,0.12366,0.36754,0.42948,0.49142
2301.0,0.73688,0.12088,0.09296,0.38349,0.26038,0.14365,0.32600,0.16495,0.02670,0.07473,0.24808,0.12367,0.36709,0.42872,0.49035
2302.0,0.73442,0.11982,0.09244,0.38215,0.25879,0.14178,0.32574,0.16479,0.02669,0.07468,0.24825,0.12368,0.36661,0.42791,0.48921
2303.0,0.73182,0.11871,0.09189,0.38091,0.25734,0.13987,0.32547,0.16462,0.02668,0.07463,0.24848,0.12368,0.36611,0.42706,0.48801
2304.0,0.72896,0.11757,0.09131,0.37954,0.25599,0.13784,0.32524,0.16446,0.02667,0.07457,0.24877,0.12369,0.36561,0.42617,0.48673
2305.0,0.72593,0.11640,0.09071,0.37799,0.25475,0.13580,0.32502,0.16432,0.02667,0.07450,0.24909,0.12369,0.36511,0.42524,0.48538
2306.0,0.72268,0.11521,0.09007,0.37614,0.25337,0.13380,0.32480,0.16418,0.02667,0.07443,0.24946,0.12369,0.36458,0.42427,0.48395
2307.0,0.71928,0.11401,0.08940,0.37382,0.25178,0.13178,0.32456,0.16404,0.02668,0.07434,0.24987,0.12368,0.36403,0.42324,0.48245
2308.0,0.71551,0.11281,0.08870,0.37150,0.25023,0.12979,0.32431,0.16389,0.02669,0.07426,0.25031,0.12368,0.36343,0.42211,0.48079
2309.0,0.71149,0.11160,0.08797,0.36924,0.24876,0.12782,0.32405,0.16374,0.02671,0.07418,0.25076,0.12368,0.36279,0.42091,0.47902
2310.0,0.70705,0.11040,0.08721,0.36710,0.24726,0.12588,0.32380,0.16359,0.02672,0.07411,0.25120,0.12368,0.36212,0.41961,0.47710
2311.0,0.70224,0.10922,0.08642,0.36536,0.24575,0.12394,0.32355,0.16345,0.02674,0.07406,0.25161,0.12371,0.36142,0.41822,0.47502
2312.0,0.69708,0.10805,0.08560,0.36399,0.24436,0.12210,0.32329,0.16332,0.02675,0.07402,0.25200,0.12375,0.36067,0.41674,0.47281
2313.0,0.69140,0.10692,0.08476,0.36392,0.24347,0.12028,0.32303,0.16319,0.02676,0.07398,0.25237,0.12380,0.35987,0.41512,0.47038
2314.0,0.68569,0.10582,0.08390,0.36437,0.24273,0.11863,0.32276,0.16306,0.02676,0.07393,0.25270,0.12385,0.35905,0.41349,0.46793
2315.0,0.67954,0.10476,0.08303,0.36724,0.24273,0.11706,0.32247,0.16294,0.02677,0.07389,0.25298,0.12389,0.35818,0.41174,0.46530
2316.0,0.67372,0.10375,0.08217,0.37050,0.24288,0.11566,0.32219,0.16280,0.02677,0.07384,0.25319,0.12391,0.35735,0.41008,0.46280
2317.0,0.66778,0.10280,0.08133,0.37610,0.24404,0.11445,0.32191,0.16267,0.02678,0.07379,0.25334,0.12394,0.35650,0.40838,0.46026
2318.0,0.66222,0.10192,0.08051,0.38212,0.24536,0.11327,0.32161,0.16251,0.02678,0.07374,0.25342,0.12397,0.35567,0.40676,0.45785
2319.0,0.65665,0.10112,0.07975,0.39214,0.24834,0.11221,0.32129,0.16234,0.02679,0.07368,0.25343,0.12400,0.35482,0.40513,0.45543
2320.0,0.65180,0.10039,0.07905,0.40236,0.25139,0.11122,0.32095,0.16214,0.02680,0.07361,0.25339,0.12404,0.35403,0.40366,0.45329
2321.0,0.64696,0.09976,0.07843,0.41419,0.25545,0.11024,0.32058,0.16195,0.02681,0.07353,0.25331,0.12407,0.35322,0.40218,0.45113
2322.0,0.64357,0.09921,0.07790,0.42620,0.25959,0.10952,0.32020,0.16177,0.02681,0.07344,0.25321,0.12411,0.35254,0.40104,0.44955
2323.0,0.64084,0.09876,0.07747,0.44190,0.26587,0.10887,0.31981,0.16160,0.02681,0.07336,0.25309,0.12412,0.35191,0.40006,0.44822
2324.0,0.63970,0.09842,0.07714,0.45789,0.27227,0.10861,0.31940,0.16144,0.02681,0.07328,0.25295,0.12410,0.35143,0.39948,0.44752
2325.0,0.64003,0.09818,0.07690,0.47279,0.27890,0.10859,0.31899,0.16127,0.02679,0.07321,0.25279,0.12408,0.35109,0.39925,0.44741
2326.0,0.64137,0.09803,0.07676,0.48780,0.28562,0.10899,0.31858,0.16110,0.02679,0.07314,0.25260,0.12405,0.35086,0.39928,0.44770
2327.0,0.64475,0.09797,0.07671,0.50414,0.29376,0.10979,0.31819,0.16092,0.02679,0.07306,0.25238,0.12405,0.35084,0.39983,0.44881
2328.0,0.64757,0.09797,0.07672,0.52084,0.30216,0.11083,0.31781,0.16075,0.02680,0.07298,0.25212,0.12406,0.35078,0.40025,0.44971
2329.0,0.65170,0.09802,0.07679,0.53447,0.30970,0.11226,0.31744,0.16057,0.02681,0.07290,0.25184,0.12408,0.35087,0.40100,0.45114
2330.0,0.65433,0.09811,0.07690,0.54766,0.31713,0.11382,0.31706,0.16038,0.02683,0.07281,0.25153,0.12411,0.35079,0.40138,0.45197
2331.0,0.65670,0.09824,0.07704,0.56014,0.32499,0.11566,0.31666,0.16017,0.02684,0.07273,0.25119,0.12414,0.35067,0.40167,0.45268
2332.0,0.65799,0.09840,0.07721,0.57258,0.33303,0.11760,0.31625,0.15996,0.02684,0.07265,0.25084,0.12416,0.35042,0.40168,0.45295
2333.0,0.65813,0.09860,0.07739,0.58207,0.33982,0.11980,0.31584,0.15975,0.02683,0.07257,0.25050,0.12416,0.35007,0.40141,0.45275
2334.0,0.65826,0.09886,0.07760,0.59073,0.34630,0.12204,0.31546,0.15956,0.02682,0.07249,0.25016,0.12416,0.34974,0.40116,0.45258
2335.0,0.65708,0.09921,0.07785,0.59839,0.35258,0.12441,0.31512,0.15939,0.02682,0.07240,0.24985,0.12416,0.34931,0.40061,0.45190
2336.0,0.65715,0.09967,0.07815,0.60573,0.35886,0.12689,0.31481,0.15921,0.02682,0.07230,0.24954,0.12418,0.34904,0.40040,0.45175
2337.0,0.65683,0.10028,0.07854,0.61122,0.36392,0.12951,0.31454,0.15902,0.02683,0.07220,0.24924,0.12421,0.34877,0.40011,0.45145
